match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
12,2011-04-15,Kolkata Knight Riders,Sawai Mansingh Stadium,2.0,0,18,0,9.0,2,0,0
17,2011-04-17,Kolkata Knight Riders,Eden Gardens,4.0,0,20,0,5.0,12,1,0
23,2011-04-21,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,24,2,6.0,10,0,0
28,2011-04-24,Kochi Tuskers Kerala,Sawai Mansingh Stadium,4.0,0,23,0,5.75,9,0,1
34,2011-04-29,Mumbai Indians,Sawai Mansingh Stadium,4.0,0,25,0,6.25,10,2,0
38,2011-05-01,Pune Warriors,Sawai Mansingh Stadium,4.0,0,19,1,4.75,9,2,0
43,2011-05-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,27,0,6.75,6,0,0
52,2011-05-09,Chennai Super Kings,Sawai Mansingh Stadium,4.0,0,47,0,11.75,4,1,0
55,2011-05-11,Royal Challengers Bangalore,Sawai Mansingh Stadium,2.0,0,19,0,9.5,4,2,0
66,2011-05-20,Mumbai Indians,Wankhede Stadium,4.0,0,19,3,4.75,12,1,0
