match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
12,2011-04-15,Kolkata Knight Riders,Sawai Mansingh Stadium,22,13,0,2,169.23,b Shakib Al Hasan,4
17,2011-04-17,Kolkata Knight Riders,Eden Gardens,11,13,2,0,84.62,b L Balaji,1
23,2011-04-21,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",24,16,4,0,150.0,c PP Chawla b P Kumar,3
28,2011-04-24,Kochi Tuskers Kerala,Sawai Mansingh Stadium,49,40,4,2,122.5,b RA Jadeja,1
34,2011-04-29,Mumbai Indians,Sawai Mansingh Stadium,26,32,3,1,81.25,c DJ Jacobs b SL Malinga,1
38,2011-05-01,Pune Warriors,Sawai Mansingh Stadium,12,14,0,1,85.71,c RV Uthappa b AC Thomas,1
43,2011-05-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",32,26,5,0,123.08,c & b SB Jakati,1
52,2011-05-09,Chennai Super Kings,Sawai Mansingh Stadium,11,10,1,0,110.0,c SB Jakati b R Ashwin,1
55,2011-05-11,Royal Challengers Bangalore,Sawai Mansingh Stadium,34,29,3,2,117.24,c AB de Villiers b S Aravind,1
61,2011-05-15,Kochi Tuskers Kerala,Holkar Cricket Stadium,20,13,0,3,153.85,b P Parameswaran,3
66,2011-05-20,Mumbai Indians,Wankhede Stadium,89,47,9,6,189.36,not out,1
