cricsheet_match_id,match_number,date,venue,team_1,team_2,toss_winner,toss_decision,winner,result,win_by_runs,win_by_wickets,player_of_match,team_1_score,team_2_score,team_1_overs,team_2_overs,method,target_overs,match_stage,umpire_1,umpire_2,tv_umpire,match_referee
501208,11,2011-04-14,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Deccan Chargers,,33,0,DW Steyn,175/5,142/9,20.0,20.0,,20,league,RE Koertzen,S Ravi,SK Tarapore,D Govindjee
501209,12,2011-04-15,Sawai Mansingh Stadium,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,9,G Gambhir,159/4,160/1,20.0,18.3,,20,league,Aleem Dar,SS Hazare,RB Tiffin,AJ Pycroft
501210,13,2011-04-15,Wankhede Stadium,Mumbai Indians,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,,0,8,BB McCullum,182/2,184/2,20.0,19.0,,20,league,BR Doctrove,PR Reiffel,S Asnani,J Srinath
501211,14,2011-04-16,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,,21,0,MEK Hussey,183/5,162/7,20.0,20.0,,20,league,HDPK Dharmasena,AL Hill,K Hariharan,Raju Mukherjee
501212,15,2011-04-16,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,,0,8,PC Valthaty,165/8,166/2,20.0,17.4,,20,league,RE Koertzen,S Ravi,SK Tarapore,D Govindjee
501213,16,2011-04-17,Dr DY Patil Sports Academy,Pune Warriors,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,,0,3,Yuvraj Singh,187/5,190/7,20.0,19.2,,20,league,Asad Rauf,AM Saheba,SL Shastri,S Venkataraghavan
501214,17,2011-04-17,Eden Gardens,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,8,L Balaji,81/10,85/2,15.2,13.5,,20,league,Aleem Dar,RB Tiffin,SS Hazare,AJ Pycroft
501215,18,2011-04-18,Nehru Stadium,Chennai Super Kings,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,,0,7,BB McCullum,131/4,135/3,17.0,15.0,D/L,17,league,K Hariharan,AL Hill,HDPK Dharmasena,Raju Mukherjee
501216,19,2011-04-19,Feroz Shah Kotla,Deccan Chargers,Delhi Daredevils,Deccan Chargers,bat,Deccan Chargers,,16,0,S Sohal,168/4,152/7,20.0,20.0,,20,league,PR Reiffel,RJ Tucker,S Asnani,J Srinath
501218,21,2011-04-20,Wankhede Stadium,Pune Warriors,Mumbai Indians,Pune Warriors,bat,Mumbai Indians,,0,7,MM Patel,118/10,124/3,17.2,20.0,,20,league,Asad Rauf,AM Saheba,SL Shastri,Raju Mukherjee
501219,22,2011-04-20,Eden Gardens,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,Kochi Tuskers Kerala,,6,0,DPMD Jayawardene,132/7,126/9,20.0,20.0,,20,league,Aleem Dar,RB Tiffin,SS Hazare,AJ Pycroft
501220,23,2011-04-21,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,,48,0,SE Marsh,195/7,147/7,20.0,20.0,,20,league,S Asnani,PR Reiffel,RJ Tucker,J Srinath
501222,24,2011-04-22,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,9,CH Gayle,171/5,175/1,20.0,18.1,,20,league,SS Hazare,RB Tiffin,Aleem Dar,AJ Pycroft
501221,25,2011-04-22,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,,8,0,Harbhajan Singh,164/4,156/9,20.0,20.0,,20,league,Asad Rauf,AM Saheba,SL Shastri,Raju Mukherjee
501223,26,2011-04-23,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Delhi Daredevils,,29,0,DA Warner,231/4,202/6,20.0,20.0,,20,league,S Asnani,RE Koertzen,PR Reiffel,J Srinath
501224,27,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,Deccan Chargers,Deccan Chargers,field,Mumbai Indians,,37,0,SL Malinga,172/4,135/8,20.0,20.0,,20,league,HDPK Dharmasena,AL Hill,K Hariharan,Raju Mukherjee
501225,28,2011-04-24,Sawai Mansingh Stadium,Kochi Tuskers Kerala,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,8,SK Warne,109/10,111/2,20.0,14.1,,20,league,BR Doctrove,SK Tarapore,S Ravi,D Govindjee
501226,29,2011-04-25,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,,25,0,MEK Hussey,142/6,117/9,20.0,20.0,,20,league,Aleem Dar,RB Tiffin,SS Hazare,AJ Pycroft
501227,30,2011-04-26,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,3,V Kohli,160/6,161/7,20.0,19.3,,20,league,S Asnani,RJ Tucker,PR Reiffel,J Srinath
501228,31,2011-04-27,Dr DY Patil Sports Academy,Pune Warriors,Chennai Super Kings,Pune Warriors,bat,Chennai Super Kings,,0,8,DE Bollinger,141/6,145/2,20.0,19.3,,20,league,Asad Rauf,SL Shastri,AM Saheba,GF Labrooy
501229,32,2011-04-27,Nehru Stadium,Deccan Chargers,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,Deccan Chargers,,55,0,I Sharma,129/7,74/10,20.0,16.3,,20,league,HDPK Dharmasena,AL Hill,K Hariharan,Raju Mukherjee
501230,33,2011-04-28,Feroz Shah Kotla,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,Kolkata Knight Riders,,17,0,MK Tiwary,148/7,131/9,20.0,20.0,,20,league,PR Reiffel,RJ Tucker,S Asnani,J Srinath
501231,34,2011-04-29,Sawai Mansingh Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,7,J Botha,94/8,95/3,20.0,18.1,,20,league,Asad Rauf,SK Tarapore,S Ravi,D Govindjee
501232,35,2011-04-29,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,Royal Challengers Bangalore,,26,0,V Kohli,181/5,155/5,20.0,20.0,,20,league,Aleem Dar,SS Hazare,RB Tiffin,AJ Pycroft
501233,36,2011-04-30,Nehru Stadium,Delhi Daredevils,Kochi Tuskers Kerala,Delhi Daredevils,bat,Delhi Daredevils,,38,0,V Sehwag,157/7,119/10,20.0,18.5,,20,league,HDPK Dharmasena,AL Hill,K Hariharan,Raju Mukherjee
501234,37,2011-04-30,Eden Gardens,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,8,Iqbal Abdulla,119/6,120/2,20.0,17.2,,20,league,AM Saheba,SL Shastri,RJ Tucker,GF Labrooy
501235,38,2011-05-01,Sawai Mansingh Stadium,Pune Warriors,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,,0,6,LRPL Taylor,143/7,144/4,20.0,19.3,,20,league,SK Tarapore,SJA Taufel,S Ravi,D Govindjee
501236,39,2011-05-01,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,Chennai Super Kings,,19,0,JA Morkel,165/5,146/8,20.0,20.0,,20,league,Aleem Dar,RB Tiffin,SS Hazare,AJ Pycroft
501237,40,2011-05-02,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,Mumbai Indians,,23,0,KA Pollard,159/5,136/8,20.0,20.0,,20,league,HDPK Dharmasena,PR Reiffel,K Hariharan,Raju Mukherjee
501238,41,2011-05-02,Feroz Shah Kotla,Delhi Daredevils,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,,0,7,P Parameswaran,140/6,141/3,20.0,15.0,,20,league,Asad Rauf,SL Shastri,AM Saheba,GF Labrooy
501239,42,2011-05-03,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Deccan Chargers,Deccan Chargers,field,Kolkata Knight Riders,,20,0,YK Pathan,169/4,149/6,20.0,20.0,,20,league,S Asnani,RJ Tucker,PR Reiffel,J Srinath
501240,43,2011-05-04,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Chennai Super Kings,,0,8,MEK Hussey,147/6,149/2,20.0,18.4,,20,league,SS Hazare,RB Tiffin,Aleem Dar,AJ Pycroft
501241,44,2011-05-04,Dr DY Patil Sports Academy,Mumbai Indians,Pune Warriors,Pune Warriors,field,Mumbai Indians,,21,0,R Sharma,160/7,139/7,20.0,20.0,,20,league,HDPK Dharmasena,SJA Taufel,K Hariharan,Raju Mukherjee
501242,45,2011-05-05,Nehru Stadium,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,Kochi Tuskers Kerala,,17,0,BJ Hodge,156/5,139/7,20.0,20.0,,20,league,S Ravi,RJ Tucker,SK Tarapore,D Govindjee
501243,46,2011-05-05,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,,0,4,V Sehwag,175/5,179/6,20.0,19.0,,20,league,Asad Rauf,AM Saheba,SL Shastri,GF Labrooy
501244,47,2011-05-06,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Royal Challengers Bangalore,,85,0,CH Gayle,205/6,120/9,20.0,20.0,,20,league,Aleem Dar,RB Tiffin,SS Hazare,AJ Pycroft
501245,48,2011-05-07,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Kolkata Knight Riders,,10,0,Iqbal Abdulla,114/4,61/2,20.0,10.0,D/L,10,league,Asad Rauf,PR Reiffel,S Asnani,Raju Mukherjee
501246,49,2011-05-07,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,,32,0,AT Rayudu,178/4,146/10,20.0,19.5,,20,league,K Hariharan,SJA Taufel,HDPK Dharmasena,RS Mahanama
501247,50,2011-05-08,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,Kochi Tuskers Kerala,bat,Royal Challengers Bangalore,,0,9,CH Gayle,125/9,128/1,20.0,13.1,,20,league,Aleem Dar,SS Hazare,RB Tiffin,AJ Pycroft
501248,51,2011-05-08,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,Kings XI Punjab,bat,Pune Warriors,,0,5,R Sharma,119/8,120/5,20.0,17.1,,20,league,SK Tarapore,RJ Tucker,S Ravi,D Govindjee
501249,52,2011-05-09,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,,63,0,M Vijay,196/3,133/10,20.0,19.3,,20,league,K Hariharan,SJA Taufel,HDPK Dharmasena,RS Mahanama
501250,53,2011-05-10,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pune Warriors,Deccan Chargers,bat,Pune Warriors,,0,6,MR Marsh,136/8,137/4,20.0,18.2,,20,league,Asad Rauf,AM Saheba,SL Shastri,GF Labrooy
501251,54,2011-05-10,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Kings XI Punjab,,76,0,BA Bhatt,163/8,87/10,20.0,12.5,,20,league,SK Tarapore,RJ Tucker,,D Govindjee
501252,55,2011-05-11,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,9,S Aravind,146/6,151/1,20.0,17.0,,20,league,HDPK Dharmasena,K Hariharan,SJA Taufel,RS Mahanama
501253,56,2011-05-12,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Chennai Super Kings,,18,0,MS Dhoni,176/4,158/6,20.0,20.0,,20,league,AM Saheba,SL Shastri,Asad Rauf,GF Labrooy
501254,57,2011-05-13,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,,0,6,KD Karthik,178/7,181/4,20.0,18.5,,20,league,S Asnani,RJ Tucker,PR Reiffel,Raju Mukherjee
501255,58,2011-05-14,M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,4,CH Gayle,89/4,105/6,13.0,12.2,D/L,13,league,RE Koertzen,RB Tiffin,SS Hazare,AJ Pycroft
501256,59,2011-05-14,Wankhede Stadium,Deccan Chargers,Mumbai Indians,Deccan Chargers,bat,Deccan Chargers,,10,0,A Mishra,135/6,125/8,20.0,20.0,,20,league,S Ravi,SK Tarapore,SJA Taufel,D Govindjee
501257,60,2011-05-15,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Kings XI Punjab,,29,0,PP Chawla,170/6,141/8,20.0,20.0,,20,league,Asad Rauf,SL Shastri,AM Saheba,GF Labrooy
501258,61,2011-05-15,Holkar Cricket Stadium,Rajasthan Royals,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,,0,8,BJ Hodge,97/10,98/2,18.3,7.2,,20,league,PR Reiffel,RJ Tucker,S Asnani,RS Mahanama
501259,62,2011-05-16,Dr DY Patil Sports Academy,Pune Warriors,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,,0,6,A Mishra,136/9,138/4,20.0,19.2,,20,league,S Ravi,SK Tarapore,SJA Taufel,D Govindjee
501260,63,2011-05-17,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,bat,Kings XI Punjab,,111,0,AC Gilchrist,232/2,121/10,20.0,17.0,,20,league,Asad Rauf,AM Saheba,SL Shastri,GF Labrooy
501261,64,2011-05-18,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kochi Tuskers Kerala,Chennai Super Kings,bat,Chennai Super Kings,,11,0,WP Saha,152/5,141/5,20.0,20.0,,20,league,HDPK Dharmasena,RE Koertzen,K Hariharan,RS Mahanama
501262,65,2011-05-19,Dr DY Patil Sports Academy,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,7,YK Pathan,118/7,119/3,20.0,16.4,,20,league,S Ravi,SJA Taufel,SK Tarapore,D Govindjee
501263,66,2011-05-20,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Rajasthan Royals,,0,10,SR Watson,133/5,134/0,20.0,13.1,,20,league,RE Koertzen,PR Reiffel,S Asnani,J Srinath
501264,67,2011-05-21,Himachal Pradesh Cricket Association Stadium,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,Deccan Chargers,,82,0,S Dhawan,198/2,116/10,20.0,19.0,,20,league,Asad Rauf,AM Saheba,SL Shastri,GF Labrooy
501265,68,2011-05-21,Feroz Shah Kotla,Delhi Daredevils,Pune Warriors,Delhi Daredevils,bat,,no result,0,0,,56/3,,10.1,0.0,,20,league,SS Hazare,RJ Tucker,RB Tiffin,AJ Pycroft
501266,69,2011-05-22,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,8,CH Gayle,128/8,129/2,20.0,18.0,,20,league,K Hariharan,RE Koertzen,HDPK Dharmasena,RS Mahanama
501267,70,2011-05-22,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,5,JEC Franklin,175/7,178/5,20.0,20.0,,20,league,SK Tarapore,SJA Taufel,S Ravi,D Govindjee
501268,71,2011-05-24,Wankhede Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,,0,6,SK Raina,175/4,177/4,20.0,19.4,,20,Qualifier 1,Asad Rauf,SJA Taufel,PR Reiffel,RS Mahanama
501269,72,2011-05-25,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,4,MM Patel,147/7,148/6,20.0,19.2,,20,Elimination Final,Asad Rauf,SJA Taufel,PR Reiffel,RS Mahanama
501270,73,2011-05-27,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,,43,0,CH Gayle,185/4,142/8,20.0,20.0,,20,Qualifier 2,Asad Rauf,SJA Taufel,HDPK Dharmasena,RS Mahanama
501271,74,2011-05-28,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,,58,0,M Vijay,205/5,147/8,20.0,20.0,,20,Final,Asad Rauf,SJA Taufel,HDPK Dharmasena,RS Mahanama
