innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,AS Raut,1.0,0,13,0,13.0,0,0,0
1,Rajasthan Royals,M Morkel,3.0,0,20,0,6.67,8,1,0
1,Rajasthan Royals,MM Patel,1.0,0,3,0,3.0,4,0,0
1,Rajasthan Royals,RA Jadeja,4.0,0,26,2,6.5,8,0,0
1,Rajasthan Royals,SK Trivedi,3.0,0,33,1,11.0,3,0,0
1,Rajasthan Royals,SK Warne,4.0,0,36,1,9.0,5,0,0
1,Rajasthan Royals,YK Pathan,4.0,0,34,3,8.5,8,0,0
2,Deccan Chargers,A Symonds,4.0,0,30,0,7.5,9,0,0
2,Deccan Chargers,DR Smith,1.0,0,4,0,4.0,2,0,0
2,Deccan Chargers,PP Ojha,3.3,0,25,1,7.14,6,0,0
2,Deccan Chargers,RG Sharma,3.0,0,12,3,4.0,6,0,0
2,Deccan Chargers,RP Singh,4.0,0,22,1,5.5,14,2,0
2,Deccan Chargers,WPUJC Vaas,4.0,0,19,2,4.75,14,1,0
