innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,CH Gayle,21,2.2
1,Royal Challengers Bangalore,2,V Kohli,25,2.4
1,Royal Challengers Bangalore,3,YV Takawale,26,3.6
1,Royal Challengers Bangalore,4,PA Patel,26,4.5
1,Royal Challengers Bangalore,5,AB de Villiers,67,10.2
1,Royal Challengers Bangalore,6,JA Morkel,93,14.2
1,Royal Challengers Bangalore,7,Yuvraj Singh,97,15.3
1,Royal Challengers Bangalore,8,MA Starc,120,20.1
2,Kings XI Punjab,1,CA Pujara,22,5.1
2,Kings XI Punjab,2,WP Saha,33,6.5
2,Kings XI Punjab,3,GJ Maxwell,40,8.1
2,Kings XI Punjab,4,DA Miller,85,13.2
2,Kings XI Punjab,5,V Sehwag,88,13.6
