match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
8,2020-09-26,Sunrisers Hyderabad,Sheikh Zayed Stadium,4.0,0,25,1,6.25,9,0,0
12,2020-09-30,Rajasthan Royals,Dubai International Cricket Stadium,4.0,0,25,2,6.25,7,0,0
16,2020-10-03,Delhi Capitals,Sharjah Cricket Stadium,4.0,0,49,1,12.25,6,0,0
21,2020-10-07,Chennai Super Kings,Sheikh Zayed Stadium,4.0,0,28,1,7.0,7,0,0
24,2020-10-10,Kings XI Punjab,Sheikh Zayed Stadium,4.0,0,27,0,6.75,5,0,0
28,2020-10-12,Royal Challengers Bangalore,Sharjah Cricket Stadium,4.0,0,25,0,6.25,7,0,0
32,2020-10-16,Mumbai Indians,Sheikh Zayed Stadium,4.0,0,23,1,5.75,10,0,0
35,2020-10-18,Sunrisers Hyderabad,Sheikh Zayed Stadium,4.0,0,32,1,8.0,7,0,0
39,2020-10-21,Royal Challengers Bangalore,Sheikh Zayed Stadium,4.0,0,28,0,7.0,11,0,0
42,2020-10-24,Delhi Capitals,Sheikh Zayed Stadium,4.0,0,20,5,5.0,9,1,0
46,2020-10-26,Kings XI Punjab,Sharjah Cricket Stadium,4.0,0,34,1,8.5,10,0,0
49,2020-10-29,Chennai Super Kings,Dubai International Cricket Stadium,4.0,0,20,2,5.0,13,0,0
54,2020-11-01,Rajasthan Royals,Dubai International Cricket Stadium,4.0,0,20,2,5.0,9,0,0
