innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,MJ Lumb,15,10,NV Ojha,1,3,16,13
1,Rajasthan Royals,2,NV Ojha,0,2,FY Fazal,0,0,1,2
1,Rajasthan Royals,3,SR Watson,35,22,FY Fazal,36,29,77,51
1,Rajasthan Royals,4,YK Pathan,5,7,SR Watson,4,3,9,10
1,Rajasthan Royals,5,AA Jhunjhunwala,11,8,SR Watson,14,8,27,16
1,Rajasthan Royals,6,AS Raut,0,3,SR Watson,0,0,0,3
1,Rajasthan Royals,7,SK Warne,1,2,SR Watson,5,3,6,5
1,Rajasthan Royals,8,SK Warne,0,2,M Morkel,4,4,4,6
1,Rajasthan Royals,9,AP Dole,4,4,M Morkel,1,1,5,5
1,Rajasthan Royals,10,SK Trivedi,9,6,M Morkel,2,2,14,8
2,Deccan Chargers,1,VVS Laxman,6,9,AC Gilchrist,16,6,26,15
2,Deccan Chargers,2,AC Gilchrist,18,11,RG Sharma,2,3,21,14
2,Deccan Chargers,3,A Symonds,15,20,RG Sharma,21,13,39,32
2,Deccan Chargers,4,RG Sharma,17,10,Anirudh Singh,9,12,26,22
2,Deccan Chargers,5,DR Smith,4,7,RG Sharma,3,3,8,10
2,Deccan Chargers,6,RG Sharma,15,6,AA Bilakhia,2,4,17,10
2,Deccan Chargers,7,RJ Harris,1,2,RG Sharma,1,1,2,3
2,Deccan Chargers,8,RP Singh,3,5,RG Sharma,13,6,17,11
2,Deccan Chargers,9,RG Sharma,1,1,Harmeet Singh,0,0,1,1
2,Deccan Chargers,10,RG Sharma,0,1,PP Ojha,0,0,0,1
