innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,MJ Lumb,15,10,2,1,150.0,c RJ Harris b RP Singh,1
1,Rajasthan Royals,NV Ojha,1,5,0,0,20.0,c RJ Harris b RP Singh,2
1,Rajasthan Royals,FY Fazal,36,29,4,0,124.14,c AA Bilakhia b PP Ojha,3
1,Rajasthan Royals,SR Watson,58,36,3,3,161.11,c Anirudh Singh b RP Singh,4
1,Rajasthan Royals,YK Pathan,5,7,0,0,71.43,c VVS Laxman b RJ Harris,5
1,Rajasthan Royals,AA Jhunjhunwala,11,8,1,0,137.5,c VVS Laxman b Harmeet Singh,6
1,Rajasthan Royals,AS Raut,0,3,0,0,0.0,lbw b Harmeet Singh,7
1,Rajasthan Royals,SK Warne,1,4,0,0,25.0,run out (RP Singh),8
1,Rajasthan Royals,M Morkel,7,7,1,0,100.0,not out,9
1,Rajasthan Royals,AP Dole,4,4,1,0,100.0,c A Symonds b RJ Harris,10
1,Rajasthan Royals,SK Trivedi,9,6,2,0,150.0,b DR Smith,11
2,Deccan Chargers,VVS Laxman,6,9,1,0,66.67,c YK Pathan b AP Dole,1
2,Deccan Chargers,AC Gilchrist,34,17,3,3,200.0,c MJ Lumb b AP Dole,2
2,Deccan Chargers,RG Sharma,73,44,8,2,165.91,c AS Raut b SK Trivedi,3
2,Deccan Chargers,A Symonds,15,20,2,0,75.0,c FY Fazal b SK Trivedi,4
2,Deccan Chargers,Anirudh Singh,9,12,1,0,75.0,c NV Ojha b SK Warne,5
2,Deccan Chargers,DR Smith,4,7,0,0,57.14,c AP Dole b SK Warne,6
2,Deccan Chargers,AA Bilakhia,2,4,0,0,50.0,c AS Raut b SK Warne,7
2,Deccan Chargers,RJ Harris,1,2,0,0,50.0,b SK Warne,8
2,Deccan Chargers,RP Singh,3,5,0,0,60.0,c M Morkel b SK Trivedi,9
2,Deccan Chargers,Harmeet Singh,0,0,0,0,0.0,run out (SK Trivedi),10
