innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Deccan Chargers,A Symonds,2.0,0,18,0,9.0,3,0,0
1,Deccan Chargers,DR Smith,2.5,0,22,1,7.76,5,0,0
1,Deccan Chargers,Harmeet Singh,4.0,0,25,2,6.25,13,1,0
1,Deccan Chargers,PP Ojha,3.0,0,37,1,12.33,1,1,0
1,Deccan Chargers,RJ Harris,4.0,0,34,2,8.5,11,1,0
1,Deccan Chargers,RP Singh,4.0,0,17,3,4.25,12,1,0
2,Rajasthan Royals,AP Dole,4.0,0,42,2,10.5,7,1,1
2,Rajasthan Royals,M Morkel,4.0,0,32,0,8.0,9,0,0
2,Rajasthan Royals,SK Trivedi,2.5,0,16,3,5.65,8,1,0
2,Rajasthan Royals,SK Warne,4.0,0,21,4,5.25,12,0,0
2,Rajasthan Royals,SR Watson,3.0,0,40,0,13.33,4,4,0
2,Rajasthan Royals,YK Pathan,2.0,0,3,0,1.5,9,0,0
