innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,S Dhawan,36,31,DA Warner,91,55,130,86
1,Sunrisers Hyderabad,2,S Dhawan,11,7,RS Bopara,2,4,13,11
1,Sunrisers Hyderabad,3,NV Ojha,12,6,S Dhawan,7,8,19,14
1,Sunrisers Hyderabad,4,MC Henriques,2,3,NV Ojha,6,2,8,5
1,Sunrisers Hyderabad,5,KL Rahul,0,3,MC Henriques,5,2,6,4
2,Kolkata Knight Riders,1,RV Uthappa,29,14,G Gambhir,4,8,35,22
2,Kolkata Knight Riders,2,MK Pandey,8,6,RV Uthappa,5,7,14,13
2,Kolkata Knight Riders,3,AD Russell,19,10,MK Pandey,12,8,31,18
2,Kolkata Knight Riders,4,MK Pandey,8,8,YK Pathan,6,7,14,15
2,Kolkata Knight Riders,5,SA Yadav,2,2,MK Pandey,5,2,7,4
