innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kochi Tuskers Kerala,NLTC Perera,4.0,0,38,0,9.5,7,1,0
1,Kochi Tuskers Kerala,R Vinay Kumar,4.0,0,48,0,12.0,6,3,0
1,Kochi Tuskers Kerala,RA Jadeja,4.0,0,29,0,7.25,7,1,0
1,Kochi Tuskers Kerala,RP Singh,4.0,0,15,0,3.75,10,0,0
1,Kochi Tuskers Kerala,RR Powar,1.0,0,12,0,12.0,2,0,0
1,Kochi Tuskers Kerala,RV Gomez,3.0,0,29,1,9.67,6,1,0
2,Mumbai Indians,AG Murtaza,4.0,0,37,0,9.25,9,1,0
2,Mumbai Indians,Harbhajan Singh,4.0,0,33,0,8.25,6,0,0
2,Mumbai Indians,KA Pollard,3.0,0,43,0,14.33,4,3,0
2,Mumbai Indians,MM Patel,3.0,0,15,0,5.0,8,0,0
2,Mumbai Indians,R Sathish,1.0,0,11,0,11.0,0,0,0
2,Mumbai Indians,SL Malinga,4.0,0,42,2,10.5,11,3,0
