innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Mumbai Indians,death,57,1,30,11.4,7,5
1,Mumbai Indians,middle,80,1,54,8.89,10,17
1,Mumbai Indians,powerplay,45,0,36,7.5,6,16
2,Kochi Tuskers Kerala,death,75,2,40,11.25,11,11
2,Kochi Tuskers Kerala,middle,68,0,40,10.2,9,11
2,Kochi Tuskers Kerala,powerplay,41,0,34,7.24,7,16
