innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,DJ Jacobs,61,9.2
1,Mumbai Indians,2,AT Rayudu,177,20.4
2,Kochi Tuskers Kerala,1,DPMD Jayawardene,128,14.5
2,Kochi Tuskers Kerala,2,BB McCullum,156,18.1
