match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2023-03-31,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",1,2,0,0,50.0,c V Shankar b AS Joseph,7
6,2023-04-03,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",3,6,0,0,50.0,c Ravi Bishnoi b MA Wood,7
17,2023-04-12,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",25,15,1,2,166.67,not out,7
24,2023-04-17,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",10,8,0,1,125.0,c SS Prabhudessai b GJ Maxwell,7
33,2023-04-23,Kolkata Knight Riders,"Eden Gardens, Kolkata",18,8,0,2,225.0,c RK Singh b K Khejroliya,5
37,2023-04-27,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",23,15,3,0,153.33,not out,7
41,2023-04-30,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",12,10,0,0,120.0,c LS Livingstone b SM Curran,5
55,2023-05-10,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",21,16,1,1,131.25,c AR Patel b MR Marsh,7
61,2023-05-14,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",20,24,0,1,83.33,c CV Varun b VG Arora,7
67,2023-05-20,Delhi Capitals,"Arun Jaitley Stadium, Delhi",20,7,3,1,285.71,not out,5
71,2023-05-23,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",22,16,2,0,137.5,b Mohammed Shami,6
74,2023-05-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",15,6,1,1,250.0,not out,7
