match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2023-03-31,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,28,1,7.0,8,0,0
6,2023-04-03,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,0,14,0,14.0,2,0,0
12,2023-04-08,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,20,3,5.0,9,0,0
17,2023-04-12,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,21,2,5.25,11,3,0
24,2023-04-17,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",4.0,0,37,0,9.25,3,0,0
29,2023-04-21,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,22,3,5.5,8,0,0
33,2023-04-23,Kolkata Knight Riders,"Eden Gardens, Kolkata",3.0,0,34,1,11.33,5,0,0
37,2023-04-27,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4.0,0,32,1,8.0,6,1,0
41,2023-04-30,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,32,2,8.0,8,0,0
45,2023-05-03,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3.0,0,11,1,3.67,8,0,0
49,2023-05-06,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,37,1,9.25,5,1,0
55,2023-05-10,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,19,1,4.75,10,0,0
61,2023-05-14,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,0,18,0,9.0,4,0,0
67,2023-05-20,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,50,1,12.5,4,1,0
71,2023-05-23,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,18,2,4.5,12,0,0
74,2023-05-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,38,1,9.5,3,0,0
