innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,PK Garg,4,7,0,0,57.14,c MA Agarwal b K Rabada,1
1,Sunrisers Hyderabad,Abhishek Sharma,43,32,5,2,134.38,c LS Livingstone b Harpreet Brar,2
1,Sunrisers Hyderabad,RA Tripathi,20,18,1,1,111.11,c S Dhawan b Harpreet Brar,3
1,Sunrisers Hyderabad,AK Markram,21,17,2,0,123.53,st JM Sharma b Harpreet Brar,4
1,Sunrisers Hyderabad,N Pooran,5,10,0,0,50.0,c JM Sharma b NT Ellis,5
1,Sunrisers Hyderabad,Washington Sundar,25,19,3,1,131.58,c S Dhawan b NT Ellis,6
1,Sunrisers Hyderabad,R Shepherd,26,15,2,2,173.33,not out,7
1,Sunrisers Hyderabad,J Suchith,0,1,0,0,0.0,c PN Mankad b NT Ellis,8
1,Sunrisers Hyderabad,B Kumar,1,1,0,0,100.0,run out (JM Sharma),9
1,Sunrisers Hyderabad,Umran Malik,0,1,0,0,0.0,not out,10
2,Punjab Kings,JM Bairstow,23,15,5,0,153.33,b Fazalhaq Farooqi,1
2,Punjab Kings,S Dhawan,39,32,2,2,121.88,b Fazalhaq Farooqi,2
2,Punjab Kings,M Shahrukh Khan,19,10,2,1,190.0,c Washington Sundar b Umran Malik,3
2,Punjab Kings,MA Agarwal,1,4,0,0,25.0,c J Suchith b Washington Sundar,4
2,Punjab Kings,LS Livingstone,49,22,2,5,222.73,not out,5
2,Punjab Kings,JM Sharma,19,7,3,1,271.43,c PK Garg b J Suchith,6
2,Punjab Kings,PN Mankad,4,1,1,0,400.0,not out,7
