innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,Ashwani Kumar,3.0,0,24,4,8.0,9,1,1
1,Mumbai Indians,DL Chahar,2.0,0,19,2,9.5,6,1,0
1,Mumbai Indians,HH Pandya,2.0,0,10,1,5.0,6,0,0
1,Mumbai Indians,MJ Santner,3.2,0,17,1,5.1,11,1,0
1,Mumbai Indians,TA Boult,4.0,0,23,1,5.75,14,0,0
1,Mumbai Indians,V Puthur,2.0,0,21,1,10.5,4,0,0
2,Kolkata Knight Riders,AD Russell,2.5,0,35,2,12.35,4,0,1
2,Kolkata Knight Riders,CV Varun,3.0,0,12,0,4.0,9,0,0
2,Kolkata Knight Riders,Harshit Rana,2.0,0,28,0,14.0,5,1,1
2,Kolkata Knight Riders,SH Johnson,2.0,0,14,0,7.0,7,0,0
2,Kolkata Knight Riders,SP Narine,3.0,0,32,0,10.67,5,0,0
