innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,SP Narine,1,1.4
1,Kolkata Knight Riders,2,Q de Kock,2,2.1
1,Kolkata Knight Riders,3,AM Rahane,25,4.1
1,Kolkata Knight Riders,4,VR Iyer,41,6.4
1,Kolkata Knight Riders,5,A Raghuvanshi,45,7.6
1,Kolkata Knight Riders,6,RK Singh,74,11.3
1,Kolkata Knight Riders,7,MK Pandey,80,11.6
1,Kolkata Knight Riders,8,AD Russell,88,13.4
1,Kolkata Knight Riders,9,Harshit Rana,99,15.3
1,Kolkata Knight Riders,10,Ramandeep Singh,116,17.2
2,Mumbai Indians,1,RG Sharma,46,6.2
2,Mumbai Indians,2,WG Jacks,91,11.4
