innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,RD Gaikwad,115,13.2
1,Chennai Super Kings,2,MM Ali,165,17.3
1,Chennai Super Kings,3,MS Dhoni,201,19.6
2,Kolkata Knight Riders,1,Shubman Gill,1,1.4
2,Kolkata Knight Riders,2,N Rana,17,3.5
2,Kolkata Knight Riders,3,EJG Morgan,27,5.3
2,Kolkata Knight Riders,4,SP Narine,31,5.6
2,Kolkata Knight Riders,5,RA Tripathi,31,6.2
2,Kolkata Knight Riders,6,AD Russell,112,12.2
2,Kolkata Knight Riders,7,KD Karthik,146,15.6
2,Kolkata Knight Riders,8,KL Nagarkoti,176,17.2
2,Kolkata Knight Riders,9,CV Varun,200,19.3
2,Kolkata Knight Riders,10,M Prasidh Krishna,202,20.1
