innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,CA Lynn,6,1.6
1,Kolkata Knight Riders,2,SP Narine,8,2.5
1,Kolkata Knight Riders,3,N Rana,9,3.3
1,Kolkata Knight Riders,4,RV Uthappa,24,5.4
1,Kolkata Knight Riders,5,KD Karthik,44,9.4
1,Kolkata Knight Riders,6,Shubman Gill,47,11.1
1,Kolkata Knight Riders,7,PP Chawla,76,16.3
1,Kolkata Knight Riders,8,Kuldeep Yadav,76,16.4
1,Kolkata Knight Riders,9,M Prasidh Krishna,79,17.3
2,Chennai Super Kings,1,SR Watson,18,3.2
2,Chennai Super Kings,2,SK Raina,35,5.6
2,Chennai Super Kings,3,AT Rayudu,81,15.4
