match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
5,Royal Challengers Bangalore,A Nehra,4.0,0,45,1,11.25,7
5,Royal Challengers Bangalore,AM Nayar,1.0,0,10,0,10.0,2
5,Royal Challengers Bangalore,DS Kulkarni,2.4,0,19,1,7.12,8
5,Royal Challengers Bangalore,Harbhajan Singh,4.0,0,36,2,9.0,6
5,Royal Challengers Bangalore,SM Pollock,4.0,0,17,0,4.25,10
5,Royal Challengers Bangalore,ST Jayasuriya,4.0,0,39,1,9.75,3
8,Chennai Super Kings,A Nehra,4.0,0,35,1,8.75,12
8,Chennai Super Kings,AM Nayar,1.0,0,14,0,14.0,2
8,Chennai Super Kings,DJ Bravo,3.0,0,36,0,12.0,3
8,Chennai Super Kings,DS Kulkarni,3.0,0,25,1,8.33,7
8,Chennai Super Kings,Harbhajan Singh,2.0,0,14,0,7.0,2
8,Chennai Super Kings,MA Khote,3.0,0,29,2,9.67,3
8,Chennai Super Kings,SM Pollock,3.0,0,32,0,10.67,7
8,Chennai Super Kings,VS Yeligati,1.0,0,16,0,16.0,1
10,Kings XI Punjab,A Nehra,3.0,0,22,2,7.33,7
10,Kings XI Punjab,DJ Bravo,3.0,0,27,0,9.0,6
10,Kings XI Punjab,DS Kulkarni,4.0,0,37,2,9.25,9
10,Kings XI Punjab,Harbhajan Singh,4.0,0,32,3,8.0,8
10,Kings XI Punjab,MA Khote,2.0,0,22,0,11.0,2
10,Kings XI Punjab,SM Pollock,4.0,0,40,1,10.0,8
14,Deccan Chargers,A Nehra,2.0,0,19,0,9.5,5
14,Deccan Chargers,AM Nayar,1.0,0,22,0,22.0,0
14,Deccan Chargers,DJ Bravo,2.1,0,31,0,14.31,3
14,Deccan Chargers,DS Kulkarni,1.0,0,8,0,8.0,4
14,Deccan Chargers,SD Chitnis,2.0,0,20,0,10.0,3
14,Deccan Chargers,SM Pollock,2.0,0,33,0,16.5,3
14,Deccan Chargers,ST Jayasuriya,2.0,0,17,0,8.5,3
16,Kolkata Knight Riders,A Nehra,1.0,0,9,0,9.0,3
16,Kolkata Knight Riders,CRD Fernando,4.0,0,41,1,10.25,7
16,Kolkata Knight Riders,DJ Bravo,4.0,0,25,1,6.25,11
16,Kolkata Knight Riders,DS Kulkarni,3.0,0,15,0,5.0,7
16,Kolkata Knight Riders,SM Pollock,4.0,0,27,2,6.75,11
16,Kolkata Knight Riders,ST Jayasuriya,4.0,1,14,3,3.5,14
23,Delhi Daredevils,A Nehra,4.0,0,25,3,6.25,10
23,Delhi Daredevils,DJ Bravo,3.0,0,27,1,9.0,4
23,Delhi Daredevils,DJ Thornely,2.0,0,15,1,7.5,3
23,Delhi Daredevils,DS Kulkarni,2.5,0,18,2,6.35,8
23,Delhi Daredevils,RR Raje,2.0,0,13,0,6.5,3
23,Delhi Daredevils,SM Pollock,4.0,0,16,2,4.0,15
23,Delhi Daredevils,ST Jayasuriya,1.0,0,16,0,16.0,0
27,Rajasthan Royals,A Nehra,3.0,0,13,3,4.33,12
27,Rajasthan Royals,DJ Bravo,2.2,1,12,2,5.14,6
27,Rajasthan Royals,DS Kulkarni,3.0,0,21,2,7.0,10
27,Rajasthan Royals,RR Raje,3.0,0,19,2,6.33,6
27,Rajasthan Royals,SM Pollock,3.0,0,19,1,6.33,7
27,Rajasthan Royals,ST Jayasuriya,2.0,0,17,0,8.5,2
36,Chennai Super Kings,A Nehra,4.0,0,31,0,7.75,11
36,Chennai Super Kings,DJ Bravo,4.0,0,37,2,9.25,9
36,Chennai Super Kings,DJ Thornely,1.0,0,10,0,10.0,3
36,Chennai Super Kings,DS Kulkarni,4.0,0,33,3,8.25,13
36,Chennai Super Kings,RR Raje,3.0,0,33,0,11.0,3
36,Chennai Super Kings,SM Pollock,4.0,1,9,1,2.25,17
38,Kolkata Knight Riders,A Nehra,3.0,0,17,0,5.67,11
38,Kolkata Knight Riders,DJ Bravo,3.0,1,13,2,4.33,12
38,Kolkata Knight Riders,DJ Thornely,3.0,0,7,2,2.33,12
38,Kolkata Knight Riders,RR Raje,2.2,1,16,2,6.86,7
38,Kolkata Knight Riders,SM Pollock,4.0,0,12,3,3.0,17
42,Deccan Chargers,A Nehra,4.0,0,29,0,7.25,9
42,Deccan Chargers,AM Nayar,3.0,0,18,1,6.0,8
42,Deccan Chargers,CRD Fernando,4.0,0,38,2,9.5,8
42,Deccan Chargers,DJ Bravo,4.0,0,24,3,6.0,12
42,Deccan Chargers,DJ Thornely,1.0,0,8,0,8.0,1
42,Deccan Chargers,RR Raje,2.0,0,19,0,9.5,4
42,Deccan Chargers,ST Jayasuriya,2.0,0,13,0,6.5,5
45,Kings XI Punjab,A Nehra,3.0,0,34,0,11.33,8
45,Kings XI Punjab,CRD Fernando,4.0,0,36,1,9.0,9
45,Kings XI Punjab,DR Smith,2.0,0,19,0,9.5,4
