match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
4,Delhi Daredevils,MDKJ Perera,14,12,3,0,116.67,c IK Pathan b UT Yadav
4,Delhi Daredevils,AM Rahane,28,24,3,0,116.67,c & b S Nadeem
4,Delhi Daredevils,R Dravid,65,51,6,2,127.45,c DPMD Jayawardene b UT Yadav
4,Delhi Daredevils,STR Binny,40,20,2,3,200.0,b UT Yadav
4,Delhi Daredevils,BJ Hodge,5,7,0,0,71.43,c DA Warner b UT Yadav
4,Delhi Daredevils,KK Cooper,2,2,0,0,100.0,c UT Yadav b A Nehra
4,Delhi Daredevils,AL Menaria,1,2,0,0,50.0,b A Nehra
4,Delhi Daredevils,R Shukla,1,2,0,0,50.0,not out
8,Kolkata Knight Riders,SR Watson,5,10,1,0,50.0,c EJG Morgan b B Lee
8,Kolkata Knight Riders,AM Rahane,36,34,3,1,105.88,c MS Bisla b SP Narine
8,Kolkata Knight Riders,R Dravid,17,20,2,0,85.0,b R Bhatia
8,Kolkata Knight Riders,STR Binny,14,11,3,0,127.27,lbw b LR Shukla
8,Kolkata Knight Riders,BJ Hodge,46,31,7,0,148.39,not out
8,Kolkata Knight Riders,KK Cooper,0,2,0,0,0.0,st MS Bisla b SP Narine
8,Kolkata Knight Riders,DH Yagnik,16,11,1,1,145.45,"run out (Mohammed Shami, MS Bisla)"
8,Kolkata Knight Riders,S Sreesanth,1,2,0,0,50.0,not out
13,Pune Warriors,MDKJ Perera,0,1,0,0,0.0,lbw b B Kumar
13,Pune Warriors,AM Rahane,30,27,3,0,111.11,c AD Mathews b R Sharma
13,Pune Warriors,R Dravid,54,48,8,0,112.5,c LRPL Taylor b Yuvraj Singh
13,Pune Warriors,STR Binny,1,4,0,0,25.0,c MR Marsh b Yuvraj Singh
13,Pune Warriors,BJ Hodge,22,19,3,0,115.79,not out
13,Pune Warriors,DH Yagnik,12,8,2,0,150.0,c TL Suman b R Sharma
