innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Deccan Chargers,KC Sangakkara,1,7,0,0,14.29,c Y Nagar b M Morkel,1
1,Deccan Chargers,S Dhawan,44,29,5,1,151.72,lbw b S Nadeem,2
1,Deccan Chargers,PA Patel,45,27,5,1,166.67,c DPMD Jayawardene b S Nadeem,3
1,Deccan Chargers,DT Christian,19,21,1,0,90.48,c S Nadeem b UT Yadav,4
1,Deccan Chargers,JP Duminy,4,5,0,0,80.0,c V Sehwag b S Nadeem,5
1,Deccan Chargers,B Chipli,25,17,3,1,147.06,not out,6
1,Deccan Chargers,AA Jhunjhunwala,4,5,1,0,80.0,c NV Ojha b M Morkel,7
1,Deccan Chargers,DW Steyn,2,3,0,0,66.67,c V Sehwag b M Morkel,8
1,Deccan Chargers,A Mishra,6,6,0,0,100.0,"run out (KP Pietersen, NV Ojha)",9
1,Deccan Chargers,Ankit Sharma,1,1,0,0,100.0,not out,10
2,Delhi Daredevils,NV Ojha,1,4,0,0,25.0,c JP Duminy b V Pratap Singh,1
2,Delhi Daredevils,V Sehwag,7,5,1,0,140.0,c DT Christian b DW Steyn,2
2,Delhi Daredevils,KP Pietersen,103,64,6,9,160.94,not out,3
2,Delhi Daredevils,DPMD Jayawardene,6,5,1,0,120.0,c KC Sangakkara b DT Christian,4
2,Delhi Daredevils,LRPL Taylor,13,11,1,0,118.18,run out (S Dhawan),5
2,Delhi Daredevils,IK Pathan,5,11,0,0,45.45,c PA Patel b DW Steyn,6
2,Delhi Daredevils,Y Nagar,23,15,3,0,153.33,not out,7
