innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,KC Sangakkara,1,7,S Dhawan,9,7,10,14
1,Deccan Chargers,2,S Dhawan,35,22,PA Patel,34,19,71,41
1,Deccan Chargers,3,DT Christian,12,10,PA Patel,11,8,25,17
1,Deccan Chargers,4,JP Duminy,4,5,DT Christian,3,5,7,10
1,Deccan Chargers,5,B Chipli,8,9,DT Christian,4,6,12,15
1,Deccan Chargers,6,B Chipli,2,2,AA Jhunjhunwala,4,5,7,7
1,Deccan Chargers,7,DW Steyn,2,3,B Chipli,0,0,2,3
1,Deccan Chargers,8,A Mishra,6,6,B Chipli,15,6,22,12
1,Deccan Chargers,9,Ankit Sharma,1,1,B Chipli,0,0,1,1
2,Delhi Daredevils,1,NV Ojha,1,4,V Sehwag,1,1,2,5
2,Delhi Daredevils,2,V Sehwag,6,4,KP Pietersen,7,11,13,15
2,Delhi Daredevils,3,DPMD Jayawardene,6,5,KP Pietersen,1,2,8,7
2,Delhi Daredevils,4,KP Pietersen,28,20,LRPL Taylor,13,11,42,31
2,Delhi Daredevils,5,IK Pathan,5,11,KP Pietersen,42,19,49,30
2,Delhi Daredevils,6,Y Nagar,23,15,KP Pietersen,25,12,48,27
