innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,JC Buttler,13,11,D Padikkal,25,20,42,31
1,Rajasthan Royals,2,SV Samson,13,12,D Padikkal,4,8,18,20
1,Rajasthan Royals,3,HE van der Dussen,4,3,D Padikkal,0,1,4,4
1,Rajasthan Royals,4,SO Hetmyer,3,3,HE van der Dussen,0,1,3,4
1,Rajasthan Royals,5,R Ashwin,28,23,SO Hetmyer,36,28,68,51
1,Rajasthan Royals,6,SO Hetmyer,20,5,R Parag,8,4,28,9
1,Rajasthan Royals,7,TA Boult,2,1,SO Hetmyer,0,0,2,1
2,Lucknow Super Giants,1,KL Rahul,0,1,Q de Kock,0,0,0,1
2,Lucknow Super Giants,2,K Gowtham,0,1,Q de Kock,0,0,1,1
2,Lucknow Super Giants,3,JO Holder,8,14,Q de Kock,4,5,13,19
2,Lucknow Super Giants,4,DJ Hooda,25,24,Q de Kock,13,10,38,34
2,Lucknow Super Giants,5,A Badoni,5,7,Q de Kock,17,10,22,17
2,Lucknow Super Giants,6,Q de Kock,5,7,KH Pandya,22,14,27,21
2,Lucknow Super Giants,7,MP Stoinis,1,1,KH Pandya,0,1,1,2
2,Lucknow Super Giants,8,PVD Chameera,13,7,MP Stoinis,9,5,24,12
2,Lucknow Super Giants,9,Avesh Khan,7,2,MP Stoinis,28,11,36,13
