match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2024-03-23,Delhi Capitals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",9,9,1,0,100.0,st RR Pant b Kuldeep Yadav,5
6,2024-03-25,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",27,20,1,2,135.0,c Anuj Rawat b Mohammed Siraj,6
11,2024-03-30,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",6,9,1,0,66.67,c Naveen-ul-Haq b MP Yadav,4
17,2024-04-04,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",16,8,0,2,200.0,c DG Nalkande b Rashid Khan,7
23,2024-04-09,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",19,11,1,1,172.73,c Abhishek Sharma b Nithish Kumar Reddy,7
27,2024-04-13,Rajasthan Royals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",29,24,1,2,120.83,c R Parag b Avesh Khan,5
33,2024-04-18,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",9,9,1,0,100.0,lbw b Akash Madhwal,7
37,2024-04-21,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",13,12,0,1,108.33,b R Sai Kishore,4
53,2024-05-05,Chennai Super Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0,1,0,0,0.0,c MS Dhoni b Simarjeet Singh,6
58,2024-05-09,Royal Challengers Bengaluru,"Himachal Pradesh Cricket Association Stadium, Dharamsala",5,4,1,0,125.0,b KV Sharma,5
65,2024-05-15,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",22,20,0,2,110.0,c R Parag b YS Chahal,6
69,2024-05-19,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",32,15,2,2,213.33,not out,5
