innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,VR Iyer,10,7,Shubman Gill,7,7,18,14
1,Kolkata Knight Riders,2,RA Tripathi,34,26,VR Iyer,37,29,72,55
1,Kolkata Knight Riders,3,VR Iyer,20,13,N Rana,9,6,30,19
1,Kolkata Knight Riders,4,N Rana,2,5,EJG Morgan,2,2,4,7
1,Kolkata Knight Riders,5,KD Karthik,5,4,N Rana,20,7,25,11
1,Kolkata Knight Riders,6,KD Karthik,1,2,TL Seifert,2,4,7,6
1,Kolkata Knight Riders,7,KD Karthik,5,5,SP Narine,3,3,9,8
1,Kolkata Knight Riders,8,KD Karthik,5,5,SP Narine,3,3,9,8
2,Punjab Kings,1,KL Rahul,27,27,MA Agarwal,40,27,70,53
2,Punjab Kings,2,N Pooran,12,7,KL Rahul,2,4,14,11
2,Punjab Kings,3,KL Rahul,24,13,AK Markram,18,16,45,29
2,Punjab Kings,4,DJ Hooda,3,4,KL Rahul,2,2,5,6
2,Punjab Kings,5,M Shahrukh Khan,16,8,KL Rahul,12,9,28,17
2,Punjab Kings,6,M Shahrukh Khan,6,1,FA Allen,0,0,6,1
