innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,VR Iyer,67,49,9,1,136.73,c DJ Hooda b Ravi Bishnoi,1
1,Kolkata Knight Riders,Shubman Gill,7,7,1,0,100.0,b Arshdeep Singh,2
1,Kolkata Knight Riders,RA Tripathi,34,26,3,1,130.77,c DJ Hooda b Ravi Bishnoi,3
1,Kolkata Knight Riders,N Rana,31,18,2,2,172.22,c MA Agarwal b Arshdeep Singh,4
1,Kolkata Knight Riders,EJG Morgan,2,2,0,0,100.0,lbw b Mohammed Shami,5
1,Kolkata Knight Riders,KD Karthik,11,11,0,0,100.0,b Arshdeep Singh,6
1,Kolkata Knight Riders,TL Seifert,2,4,0,0,50.0,run out (Mohammed Shami),7
1,Kolkata Knight Riders,SP Narine,3,3,0,0,100.0,not out,8
2,Punjab Kings,KL Rahul,67,55,4,2,121.82,c Shivam Mavi b VR Iyer,1
2,Punjab Kings,MA Agarwal,40,27,3,3,148.15,c EJG Morgan b CV Varun,2
2,Punjab Kings,N Pooran,12,7,0,1,171.43,c Shivam Mavi b CV Varun,3
2,Punjab Kings,AK Markram,18,16,0,1,112.5,c Shubman Gill b SP Narine,4
2,Punjab Kings,DJ Hooda,3,4,0,0,75.0,c RA Tripathi b Shivam Mavi,5
2,Punjab Kings,M Shahrukh Khan,22,9,1,2,244.44,not out,6
