match_number,date,opponent,catches,stumpings,run_outs
14,2012-04-12,Pune Warriors,0,0,1
48,2012-05-05,Rajasthan Royals,1,0,0
53,2012-05-08,Deccan Chargers,1,0,0
61,2012-05-13,Deccan Chargers,1,0,0
