innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Deccan Chargers,DP Vijaykumar,3.0,0,21,1,7.0,8,0,1
1,Deccan Chargers,PP Ojha,2.0,0,25,0,12.5,3,1,0
1,Deccan Chargers,RP Singh,4.0,0,59,1,14.75,5,1,0
1,Deccan Chargers,SB Bangar,1.0,0,10,0,10.0,2,0,0
1,Deccan Chargers,SB Styris,3.0,0,28,0,9.33,9,0,0
1,Deccan Chargers,WPUJC Vaas,3.0,0,36,1,12.0,5,0,0
1,Deccan Chargers,Y Venugopal Rao,4.0,0,24,0,6.0,10,1,0
2,Kolkata Knight Riders,AB Dinda,4.0,0,33,3,8.25,12,1,0
2,Kolkata Knight Riders,I Sharma,3.0,0,27,0,9.0,7,0,0
2,Kolkata Knight Riders,LR Shukla,2.0,0,16,1,8.0,5,0,1
2,Kolkata Knight Riders,M Kartik,3.0,0,29,0,9.67,6,0,0
2,Kolkata Knight Riders,SC Ganguly,4.0,0,25,2,6.25,10,0,0
2,Kolkata Knight Riders,Umar Gul,4.0,0,43,1,10.75,8,3,3
