innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,86,2,30,17.2,13,4
1,Kolkata Knight Riders,middle,75,1,54,8.33,10,20
1,Kolkata Knight Riders,powerplay,43,1,36,7.17,8,18
2,Deccan Chargers,death,56,1,30,11.2,7,9
2,Deccan Chargers,middle,70,3,54,7.78,7,22
2,Deccan Chargers,powerplay,55,3,36,9.17,10,17
