innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,Salman Butt,4,4,1,0,100.0,c AC Gilchrist b WPUJC Vaas,1
1,Kolkata Knight Riders,A Chopra,24,23,3,0,104.35,run out (HH Gibbs),2
1,Kolkata Knight Riders,SC Ganguly,91,57,11,5,159.65,c RP Singh b DP Vijaykumar,3
1,Kolkata Knight Riders,DJ Hussey,57,29,4,3,196.55,not out,4
1,Kolkata Knight Riders,T Taibu,9,5,1,0,180.0,c DB Ravi Teja b RP Singh,5
1,Kolkata Knight Riders,LR Shukla,14,3,2,1,466.67,not out,6
2,Deccan Chargers,AC Gilchrist,24,17,5,0,141.18,c SC Ganguly b AB Dinda,1
2,Deccan Chargers,HH Gibbs,5,7,1,0,71.43,c Salman Butt b AB Dinda,2
2,Deccan Chargers,DB Ravi Teja,10,7,2,0,142.86,c WP Saha b Umar Gul,3
2,Deccan Chargers,RG Sharma,33,24,3,2,137.5,c SC Ganguly b AB Dinda,4
2,Deccan Chargers,SB Styris,5,11,0,0,45.45,c LR Shukla b SC Ganguly,5
2,Deccan Chargers,Y Venugopal Rao,71,42,4,6,169.05,not out,6
2,Deccan Chargers,SB Bangar,2,4,0,0,50.0,c A Chopra b SC Ganguly,7
2,Deccan Chargers,WPUJC Vaas,9,8,0,0,112.5,b LR Shukla,8
2,Deccan Chargers,RP Singh,6,4,1,0,150.0,not out,9
