match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
14,2021-04-21,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",16,19,0,0,84.21,not out,3
20,2021-04-25,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",66,51,8,0,129.41,not out,3
23,2021-04-28,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",26,10,4,1,260.0,not out,4
28,2021-05-02,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",20,21,1,0,95.24,c CH Morris b Kartik Tyagi,3
33,2021-09-22,Delhi Capitals,Dubai International Cricket Stadium,18,26,1,0,69.23,c SO Hetmyer b AR Patel,3
37,2021-09-25,Punjab Kings,Sharjah Cricket Stadium,1,6,0,0,16.67,b Mohammed Shami,3
40,2021-09-27,Rajasthan Royals,Dubai International Cricket Stadium,51,41,5,1,124.39,not out,3
44,2021-09-30,Chennai Super Kings,Sharjah Cricket Stadium,11,11,2,0,100.0,lbw b DJ Bravo,3
49,2021-10-03,Kolkata Knight Riders,Dubai International Cricket Stadium,26,21,4,0,123.81,run out (Shakib Al Hasan),3
52,2021-10-06,Royal Challengers Bangalore,"Zayed Cricket Stadium, Abu Dhabi",31,29,4,0,106.9,b HV Patel,3
