match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2021-04-09,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",39,28,3,2,139.29,c CA Lynn b M Jansen,4
6,2021-04-14,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",59,41,5,3,143.9,c WP Saha b JO Holder,4
10,2021-04-18,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",78,49,9,3,159.18,c Harbhajan Singh b PJ Cummins,4
19,2021-04-25,Chennai Super Kings,"Wankhede Stadium, Mumbai",22,15,3,0,146.67,b RA Jadeja,4
22,2021-04-27,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",25,20,1,2,125.0,c SPD Smith b A Mishra,4
26,2021-04-30,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",0,1,0,0,0.0,b Harpreet Brar,4
31,2021-09-20,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",10,17,0,0,58.82,b CV Varun,4
35,2021-09-24,Chennai Super Kings,Sharjah Cricket Stadium,11,9,0,1,122.22,c RA Jadeja b DJ Bravo,4
39,2021-09-26,Mumbai Indians,Dubai International Cricket Stadium,56,37,6,3,151.35,c TA Boult b JJ Bumrah,4
43,2021-09-29,Rajasthan Royals,Dubai International Cricket Stadium,50,30,6,1,166.67,not out,4
48,2021-10-03,Punjab Kings,Sharjah Cricket Stadium,57,33,3,4,172.73,c SN Khan b Mohammed Shami,4
52,2021-10-06,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",40,25,3,2,160.0,run out (KS Williamson),5
56,2021-10-08,Delhi Capitals,Dubai International Cricket Stadium,51,33,8,0,154.55,not out,5
58,2021-10-11,Kolkata Knight Riders,Sharjah Cricket Stadium,15,18,1,0,83.33,c LH Ferguson b SP Narine,4
