match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2025-03-25,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",33,14,2,3,235.71,c Priyansh Arya b GJ Maxwell,2
9,2025-03-29,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",38,27,4,1,140.74,c Naman Dhir b HH Pandya,2
14,2025-04-02,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",14,14,1,1,100.0,c LS Livingstone b B Kumar,2
19,2025-04-06,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",61,43,9,0,141.86,not out,2
23,2025-04-09,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",2,3,0,0,66.67,b JC Archer,2
26,2025-04-12,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",60,38,6,1,157.89,c AK Markram b Avesh Khan,2
35,2025-04-19,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",7,5,1,0,140.0,run out (KK Nair),2
39,2025-04-21,Kolkata Knight Riders,"Eden Gardens, Kolkata",90,55,10,3,163.64,c RK Singh b VG Arora,2
47,2025-04-28,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",84,50,5,4,168.0,c R Parag b M Theekshana,2
51,2025-05-02,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",76,38,10,2,200.0,"run out (H Klaasen, HV Patel)",2
56,2025-05-06,Mumbai Indians,"Wankhede Stadium, Mumbai",43,46,3,1,93.48,b JJ Bumrah,2
60,2025-05-18,Delhi Capitals,"Arun Jaitley Stadium, Delhi",93,53,3,7,175.47,not out,2
64,2025-05-22,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",35,20,7,0,175.0,c Abdul Samad b Avesh Khan,2
67,2025-05-25,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",13,9,1,1,144.44,c Urvil Patel b A Kamboj,2
72,2025-05-30,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,2,0,0,50.0,lbw b TA Boult,2
