innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,NM Coulter-Nile,4.0,0,20,3,5.0,10,0,0
1,Kolkata Knight Riders,PP Chawla,3.0,0,27,1,9.0,7,0,0
1,Kolkata Knight Riders,SP Narine,4.0,0,20,0,5.0,13,0,0
1,Kolkata Knight Riders,TA Boult,4.0,0,30,1,7.5,7,1,0
1,Kolkata Knight Riders,UT Yadav,4.0,0,21,2,5.25,12,1,0
1,Kolkata Knight Riders,YK Pathan,1.0,0,7,0,7.0,2,0,0
2,Sunrisers Hyderabad,B Kumar,1.0,0,11,1,11.0,3,0,0
2,Sunrisers Hyderabad,Bipul Sharma,0.2,0,2,0,6.0,0,0,0
2,Sunrisers Hyderabad,CJ Jordan,1.0,0,9,1,9.0,2,1,0
2,Sunrisers Hyderabad,Rashid Khan,2.0,0,11,0,5.5,5,2,0
2,Sunrisers Hyderabad,S Kaul,1.0,0,14,0,14.0,0,0,0
