innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kochi Tuskers Kerala,death,48,4,30,9.6,5,7
1,Kochi Tuskers Kerala,middle,68,3,54,7.56,6,20
1,Kochi Tuskers Kerala,powerplay,62,0,36,10.33,8,14
2,Kings XI Punjab,death,63,2,40,9.45,8,10
2,Kings XI Punjab,middle,71,0,39,10.92,11,14
2,Kings XI Punjab,powerplay,47,2,34,8.29,8,19
