match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2025-03-23,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,51,1,12.75,5,0,0
6,2025-03-26,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",2.0,0,11,0,5.5,4,0,0
11,2025-03-30,Chennai Super Kings,"Barsapara Cricket Stadium, Guwahati",4.0,0,42,1,10.5,2,1,0
18,2025-04-05,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,21,2,5.25,8,1,0
23,2025-04-09,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,41,1,10.25,6,3,0
28,2025-04-13,Royal Challengers Bengaluru,"Sawai Mansingh Stadium, Jaipur",2.3,0,29,0,11.6,3,1,0
32,2025-04-16,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,33,0,8.25,7,5,1
36,2025-04-19,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",4.0,0,55,1,13.75,6,0,0
42,2025-04-24,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",4.0,0,45,2,11.25,5,4,0
47,2025-04-28,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",4.0,0,33,1,8.25,6,4,0
