innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,20,2,Punjab Kings,MK Lomror,HV Patel,HAS Khalid,wicket,struck down,False
2,15,6,Punjab Kings,Ashutosh Sharma,Mohammed Siraj,Nitin Menon,wicket,struck down,True
