innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bengaluru,V Kohli,92,47,7,6,195.74,c RR Rossouw b Arshdeep Singh,1
1,Royal Challengers Bengaluru,F du Plessis,9,7,2,0,128.57,c Shashank Singh b V Kaverappa,2
1,Royal Challengers Bengaluru,WG Jacks,12,7,1,1,171.43,c HV Patel b V Kaverappa,3
1,Royal Challengers Bengaluru,RM Patidar,55,23,3,6,239.13,c JM Bairstow b SM Curran,4
1,Royal Challengers Bengaluru,C Green,46,27,5,1,170.37,c SM Curran b HV Patel,5
1,Royal Challengers Bengaluru,KD Karthik,18,7,1,2,257.14,c SM Curran b HV Patel,6
1,Royal Challengers Bengaluru,MK Lomror,0,2,0,0,0.0,b HV Patel,7
1,Royal Challengers Bengaluru,Swapnil Singh,1,1,0,0,100.0,not out,8
2,Punjab Kings,P Simran Singh,6,4,1,0,150.0,lbw b Swapnil Singh,1
2,Punjab Kings,JM Bairstow,27,16,4,1,168.75,c F du Plessis b LH Ferguson,2
2,Punjab Kings,RR Rossouw,61,27,9,3,225.93,c WG Jacks b KV Sharma,3
2,Punjab Kings,Shashank Singh,37,19,4,2,194.74,run out (V Kohli),4
2,Punjab Kings,JM Sharma,5,4,1,0,125.0,b KV Sharma,5
2,Punjab Kings,LS Livingstone,0,2,0,0,0.0,c KV Sharma b Swapnil Singh,6
2,Punjab Kings,SM Curran,22,16,2,0,137.5,b LH Ferguson,7
2,Punjab Kings,Ashutosh Sharma,8,5,0,1,160.0,lbw b Mohammed Siraj,8
2,Punjab Kings,HV Patel,0,1,0,0,0.0,c LH Ferguson b Mohammed Siraj,9
2,Punjab Kings,RD Chahar,5,5,1,0,100.0,not out,10
2,Punjab Kings,Arshdeep Singh,4,3,1,0,133.33,c KV Sharma b Mohammed Siraj,11
