match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2020-09-19,Mumbai Indians,Sheikh Zayed Stadium,58,44,6,0,131.82,not out,3
4,2020-09-22,Rajasthan Royals,Sharjah Cricket Stadium,72,37,1,7,194.59,c SV Samson b JC Archer,3
7,2020-09-25,Delhi Capitals,Dubai International Cricket Stadium,43,35,4,0,122.86,c RR Pant b K Rabada,3
14,2020-10-02,Sunrisers Hyderabad,Dubai International Cricket Stadium,22,19,4,0,115.79,run out (),1
18,2020-10-04,Kings XI Punjab,Dubai International Cricket Stadium,87,53,11,1,164.15,not out,2
21,2020-10-07,Kolkata Knight Riders,Sheikh Zayed Stadium,17,10,3,0,170.0,c KD Karthik b Shivam Mavi,2
25,2020-10-10,Royal Challengers Bangalore,Dubai International Cricket Stadium,8,10,0,0,80.0,c CH Morris b Washington Sundar,2
29,2020-10-13,Sunrisers Hyderabad,Dubai International Cricket Stadium,0,1,0,0,0.0,c JM Bairstow b Sandeep Sharma,2
34,2020-10-17,Delhi Capitals,Sharjah Cricket Stadium,58,47,6,2,123.4,c S Dhawan b K Rabada,2
37,2020-10-19,Rajasthan Royals,Sheikh Zayed Stadium,10,9,1,0,111.11,c JC Buttler b JC Archer,2
41,2020-10-23,Mumbai Indians,Sharjah Cricket Stadium,1,7,0,0,14.29,c Q de Kock b TA Boult,2
44,2020-10-25,Royal Challengers Bangalore,Dubai International Cricket Stadium,25,13,2,2,192.31,c Mohammed Siraj b CH Morris,2
53,2020-11-01,Kings XI Punjab,Sheikh Zayed Stadium,48,34,4,2,141.18,c KL Rahul b CJ Jordan,2
