innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,PD Salt,32,14,SP Narine,28,12,61,26
1,Kolkata Knight Riders,2,A Raghuvanshi,25,19,SP Narine,53,27,79,46
1,Kolkata Knight Riders,3,A Raghuvanshi,7,6,AD Russell,12,8,27,14
1,Kolkata Knight Riders,4,RK Singh,4,4,A Raghuvanshi,0,1,4,5
1,Kolkata Knight Riders,5,SS Iyer,15,10,RK Singh,12,7,29,17
1,Kolkata Knight Riders,6,SS Iyer,8,5,Ramandeep Singh,15,4,24,9
1,Kolkata Knight Riders,7,VR Iyer,1,1,Ramandeep Singh,10,2,11,3
2,Lucknow Super Giants,1,KL Rahul,11,5,AA Kulkarni,9,7,20,12
2,Lucknow Super Giants,2,KL Rahul,14,16,MP Stoinis,33,17,50,33
2,Lucknow Super Giants,3,DJ Hooda,5,3,MP Stoinis,2,2,7,5
2,Lucknow Super Giants,4,N Pooran,7,3,MP Stoinis,1,2,8,5
2,Lucknow Super Giants,5,A Badoni,12,8,N Pooran,3,5,16,13
2,Lucknow Super Giants,6,AJ Turner,2,3,A Badoni,3,4,8,7
2,Lucknow Super Giants,7,KH Pandya,2,3,AJ Turner,14,6,16,9
2,Lucknow Super Giants,8,KH Pandya,3,3,Yudhvir Singh,1,1,4,4
2,Lucknow Super Giants,9,Ravi Bishnoi,2,2,Yudhvir Singh,6,6,8,8
2,Lucknow Super Giants,10,Ravi Bishnoi,0,1,Naveen-ul-Haq,0,0,0,1
