innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,PD Salt,32,14,5,1,228.57,c KL Rahul b Naveen-ul-Haq,1
1,Kolkata Knight Riders,SP Narine,81,39,6,7,207.69,c D Padikkal b Ravi Bishnoi,2
1,Kolkata Knight Riders,A Raghuvanshi,32,26,3,1,123.08,c KL Rahul b Yudhvir Singh,3
1,Kolkata Knight Riders,AD Russell,12,8,1,1,150.0,c K Gowtham b Naveen-ul-Haq,4
1,Kolkata Knight Riders,RK Singh,16,11,2,0,145.45,c MP Stoinis b Naveen-ul-Haq,5
1,Kolkata Knight Riders,SS Iyer,23,15,3,0,153.33,c KL Rahul b Yash Thakur,6
1,Kolkata Knight Riders,Ramandeep Singh,25,6,1,3,416.67,not out,7
1,Kolkata Knight Riders,VR Iyer,1,1,0,0,100.0,not out,8
2,Lucknow Super Giants,KL Rahul,25,21,3,0,119.05,c Ramandeep Singh b Harshit Rana,1
2,Lucknow Super Giants,AA Kulkarni,9,7,2,0,128.57,c Ramandeep Singh b MA Starc,2
2,Lucknow Super Giants,MP Stoinis,36,21,4,2,171.43,c Harshit Rana b AD Russell,3
2,Lucknow Super Giants,DJ Hooda,5,3,1,0,166.67,lbw b CV Varun,4
2,Lucknow Super Giants,N Pooran,10,8,0,1,125.0,c PD Salt b AD Russell,5
2,Lucknow Super Giants,A Badoni,15,12,0,1,125.0,c MA Starc b SP Narine,6
2,Lucknow Super Giants,AJ Turner,16,9,0,2,177.78,c & b CV Varun,7
2,Lucknow Super Giants,KH Pandya,5,6,0,0,83.33,c PD Salt b Harshit Rana,8
2,Lucknow Super Giants,Yudhvir Singh,7,7,0,1,100.0,c AD Russell b CV Varun,9
2,Lucknow Super Giants,Ravi Bishnoi,2,3,0,0,66.67,lbw b Harshit Rana,10
