innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,KH Pandya,2.0,0,26,0,13.0,2,2,0
1,Lucknow Super Giants,MP Stoinis,2.0,0,29,0,14.5,4,0,0
1,Lucknow Super Giants,Mohsin Khan,2.0,0,28,0,14.0,4,1,0
1,Lucknow Super Giants,Naveen-ul-Haq,4.0,0,49,3,12.25,7,1,0
1,Lucknow Super Giants,Ravi Bishnoi,4.0,0,33,1,8.25,8,2,0
1,Lucknow Super Giants,Yash Thakur,4.0,0,46,1,11.5,7,3,0
1,Lucknow Super Giants,Yudhvir Singh,2.0,0,24,1,12.0,2,0,0
2,Kolkata Knight Riders,AD Russell,2.0,0,17,2,8.5,3,3,0
2,Kolkata Knight Riders,CV Varun,3.0,0,30,3,10.0,8,0,0
2,Kolkata Knight Riders,Harshit Rana,3.1,1,24,3,7.58,8,1,0
2,Kolkata Knight Riders,MA Starc,2.0,0,22,1,11.0,5,0,0
2,Kolkata Knight Riders,SP Narine,4.0,0,22,1,5.5,8,1,0
2,Kolkata Knight Riders,VG Arora,2.0,0,21,0,10.5,4,1,0
