match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
4,Delhi Capitals,DS Rathi,4.0,0,31,2,7.75,10
4,Delhi Capitals,M Siddharth,4.0,0,39,2,9.75,9
4,Delhi Capitals,Prince Yadav,4.0,0,47,0,11.75,5
4,Delhi Capitals,Ravi Bishnoi,4.0,0,53,2,13.25,8
4,Delhi Capitals,SN Thakur,2.0,0,19,2,9.5,5
4,Delhi Capitals,Shahbaz Ahmed,1.3,0,22,0,14.67,1
7,Sunrisers Hyderabad,Avesh Khan,4.0,0,45,1,11.25,5
7,Sunrisers Hyderabad,DS Rathi,4.0,0,40,1,10.0,8
7,Sunrisers Hyderabad,Prince Yadav,4.0,0,29,1,7.25,7
7,Sunrisers Hyderabad,Ravi Bishnoi,4.0,0,42,1,10.5,8
7,Sunrisers Hyderabad,SN Thakur,4.0,0,34,4,8.5,11
13,Punjab Kings,Abdul Samad,0.2,0,6,0,18.0,1
13,Punjab Kings,Avesh Khan,3.0,0,30,0,10.0,5
13,Punjab Kings,DS Rathi,4.0,0,30,2,7.5,10
13,Punjab Kings,M Siddharth,3.0,0,28,0,9.33,2
13,Punjab Kings,Ravi Bishnoi,3.0,0,43,0,14.33,6
13,Punjab Kings,SN Thakur,3.0,0,39,0,13.0,6
16,Mumbai Indians,Akash Deep,4.0,0,46,1,11.5,7
16,Mumbai Indians,Avesh Khan,4.0,0,40,1,10.0,8
16,Mumbai Indians,DS Rathi,4.0,0,21,1,5.25,7
16,Mumbai Indians,Ravi Bishnoi,4.0,0,40,0,10.0,4
16,Mumbai Indians,SN Thakur,4.0,0,40,1,10.0,3
21,Kolkata Knight Riders,Akash Deep,4.0,0,55,2,13.75,9
21,Kolkata Knight Riders,Avesh Khan,4.0,0,45,1,11.25,10
21,Kolkata Knight Riders,DS Rathi,4.0,0,33,1,8.25,6
21,Kolkata Knight Riders,Ravi Bishnoi,4.0,0,47,1,11.75,8
21,Kolkata Knight Riders,SN Thakur,4.0,0,52,2,13.0,9
26,Gujarat Titans,AK Markram,1.0,0,15,0,15.0,0
26,Gujarat Titans,Akash Deep,3.0,0,33,0,11.0,4
26,Gujarat Titans,Avesh Khan,4.0,0,32,1,8.0,6
26,Gujarat Titans,DS Rathi,4.0,0,30,1,7.5,5
26,Gujarat Titans,Ravi Bishnoi,4.0,0,36,2,9.0,6
26,Gujarat Titans,SN Thakur,4.0,0,34,2,8.5,9
30,Chennai Super Kings,AK Markram,4.0,0,25,1,6.25,6
30,Chennai Super Kings,Akash Deep,1.0,0,13,0,13.0,2
