match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
4,Delhi Capitals,AK Markram,15,13,1,1,115.38,c MA Starc b V Nigam
4,Delhi Capitals,MR Marsh,72,36,6,6,200.0,c T Stubbs b Mukesh Kumar
4,Delhi Capitals,N Pooran,75,30,6,7,250.0,b MA Starc
4,Delhi Capitals,RR Pant,0,6,0,0,0.0,c F du Plessis b Kuldeep Yadav
4,Delhi Capitals,DA Miller,27,19,1,2,142.11,not out
4,Delhi Capitals,A Badoni,4,5,0,0,80.0,c T Stubbs b Kuldeep Yadav
4,Delhi Capitals,SN Thakur,0,2,0,0,0.0,"run out (Abishek Porel, AR Patel)"
4,Delhi Capitals,Shahbaz Ahmed,9,8,1,0,112.5,c T Vijay b MA Starc
4,Delhi Capitals,Ravi Bishnoi,0,2,0,0,0.0,b MA Starc
7,Sunrisers Hyderabad,MR Marsh,52,31,7,2,167.74,c Nithish Kumar Reddy b PJ Cummins
7,Sunrisers Hyderabad,AK Markram,1,4,0,0,25.0,c PJ Cummins b Mohammed Shami
7,Sunrisers Hyderabad,N Pooran,70,26,6,6,269.23,lbw b PJ Cummins
7,Sunrisers Hyderabad,RR Pant,15,15,0,1,100.0,c Mohammed Shami b HV Patel
7,Sunrisers Hyderabad,A Badoni,6,6,1,0,100.0,c HV Patel b A Zampa
7,Sunrisers Hyderabad,DA Miller,13,7,2,0,185.71,not out
7,Sunrisers Hyderabad,Abdul Samad,22,8,2,2,275.0,not out
13,Punjab Kings,AK Markram,28,18,4,1,155.56,b LH Ferguson
13,Punjab Kings,MR Marsh,0,1,0,0,0.0,c M Jansen b Arshdeep Singh
13,Punjab Kings,N Pooran,44,30,5,2,146.67,c GJ Maxwell b YS Chahal
13,Punjab Kings,RR Pant,2,5,0,0,40.0,c YS Chahal b GJ Maxwell
13,Punjab Kings,A Badoni,41,33,1,3,124.24,c GJ Maxwell b Arshdeep Singh
13,Punjab Kings,DA Miller,19,18,3,0,105.56,c P Simran Singh b M Jansen
13,Punjab Kings,Abdul Samad,27,12,2,2,225.0,c Priyansh Arya b Arshdeep Singh
13,Punjab Kings,SN Thakur,3,3,0,0,100.0,not out
13,Punjab Kings,Avesh Khan,0,0,0,0,0.0,not out
16,Mumbai Indians,MR Marsh,60,31,9,2,193.55,c & b V Puthur
16,Mumbai Indians,AK Markram,53,38,2,4,139.47,c RA Bawa b HH Pandya
16,Mumbai Indians,N Pooran,12,6,1,1,200.0,c DL Chahar b HH Pandya
16,Mumbai Indians,RR Pant,2,6,0,0,33.33,c C Bosch b HH Pandya
16,Mumbai Indians,A Badoni,30,19,4,0,157.89,c RD Rickelton b Ashwani Kumar
16,Mumbai Indians,DA Miller,27,14,3,1,192.86,c Naman Dhir b HH Pandya
16,Mumbai Indians,Abdul Samad,4,2,1,0,200.0,c Naman Dhir b TA Boult
16,Mumbai Indians,SN Thakur,5,2,1,0,250.0,not out
16,Mumbai Indians,Akash Deep,0,1,0,0,0.0,c MJ Santner b HH Pandya
16,Mumbai Indians,Avesh Khan,2,1,0,0,200.0,not out
21,Kolkata Knight Riders,AK Markram,47,28,4,2,167.86,b Harshit Rana
21,Kolkata Knight Riders,MR Marsh,81,48,6,5,168.75,c RK Singh b AD Russell
21,Kolkata Knight Riders,N Pooran,87,36,7,8,241.67,not out
21,Kolkata Knight Riders,Abdul Samad,6,4,1,0,150.0,b Harshit Rana
21,Kolkata Knight Riders,DA Miller,4,4,0,0,100.0,not out
26,Gujarat Titans,AK Markram,58,31,9,1,187.1,c Shubman Gill b M Prasidh Krishna
26,Gujarat Titans,RR Pant,21,18,4,0,116.67,c Washington Sundar b M Prasidh Krishna
26,Gujarat Titans,N Pooran,61,34,1,7,179.41,c M Shahrukh Khan b Rashid Khan
26,Gujarat Titans,A Badoni,28,20,2,1,140.0,not out
26,Gujarat Titans,DA Miller,7,11,0,0,63.64,b Washington Sundar
26,Gujarat Titans,Abdul Samad,2,3,0,0,66.67,not out
30,Chennai Super Kings,AK Markram,6,6,1,0,100.0,c RA Tripathi b KK Ahmed
30,Chennai Super Kings,MR Marsh,30,25,2,2,120.0,b RA Jadeja
30,Chennai Super Kings,N Pooran,8,9,2,0,88.89,lbw b A Kamboj
30,Chennai Super Kings,RR Pant,63,49,4,4,128.57,c MS Dhoni b M Pathirana
30,Chennai Super Kings,A Badoni,22,17,1,2,129.41,st MS Dhoni b RA Jadeja
30,Chennai Super Kings,Abdul Samad,20,11,0,2,181.82,run out (MS Dhoni)
30,Chennai Super Kings,SN Thakur,6,4,1,0,150.0,c SK Rasheed b M Pathirana
36,Rajasthan Royals,MR Marsh,4,6,0,0,66.67,c SO Hetmyer b JC Archer
36,Rajasthan Royals,AK Markram,66,45,5,3,146.67,c R Parag b PWH de Silva
36,Rajasthan Royals,N Pooran,11,8,2,0,137.5,lbw b Sandeep Sharma
36,Rajasthan Royals,RR Pant,3,9,0,0,33.33,c Dhruv Jurel b PWH de Silva
36,Rajasthan Royals,A Badoni,50,34,5,1,147.06,c SB Dubey b TU Deshpande
36,Rajasthan Royals,DA Miller,7,8,0,0,87.5,not out
36,Rajasthan Royals,Abdul Samad,30,10,0,4,300.0,not out
40,Delhi Capitals,AK Markram,52,33,2,3,157.58,c T Stubbs b PVD Chameera
40,Delhi Capitals,MR Marsh,45,36,3,1,125.0,b Mukesh Kumar
40,Delhi Capitals,N Pooran,9,5,2,0,180.0,b MA Starc
40,Delhi Capitals,Abdul Samad,2,8,0,0,25.0,c & b Mukesh Kumar
40,Delhi Capitals,DA Miller,14,15,1,0,93.33,not out
40,Delhi Capitals,A Badoni,36,21,6,0,171.43,b Mukesh Kumar
40,Delhi Capitals,RR Pant,0,2,0,0,0.0,b Mukesh Kumar
45,Mumbai Indians,MR Marsh,34,24,3,2,141.67,c Tilak Varma b TA Boult
45,Mumbai Indians,AK Markram,9,11,2,0,81.82,c Naman Dhir b JJ Bumrah
45,Mumbai Indians,N Pooran,27,15,1,3,180.0,c SA Yadav b WG Jacks
45,Mumbai Indians,RR Pant,4,2,1,0,200.0,c KV Sharma b WG Jacks
