innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,ML Hayden,9,2.3
1,Chennai Super Kings,2,MS Dhoni,13,3.2
1,Chennai Super Kings,3,M Vijay,23,4.4
1,Chennai Super Kings,4,SK Raina,52,9.1
1,Chennai Super Kings,5,MEK Hussey,53,10.1
1,Chennai Super Kings,6,JA Morkel,55,10.6
1,Chennai Super Kings,7,R Ashwin,72,15.1
1,Chennai Super Kings,8,L Balaji,77,17.1
1,Chennai Super Kings,9,S Badrinath,112,20.6
2,Delhi Daredevils,1,DA Warner,1,1.3
2,Delhi Daredevils,2,V Sehwag,5,2.1
2,Delhi Daredevils,3,TM Dilshan,6,2.4
2,Delhi Daredevils,4,KD Karthik,38,7.6
