innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,M Vijay,6,4,ML Hayden,1,5,9,9
1,Chennai Super Kings,2,M Vijay,4,3,MS Dhoni,0,2,4,5
1,Chennai Super Kings,3,SK Raina,3,4,M Vijay,7,4,10,8
1,Chennai Super Kings,4,MEK Hussey,14,12,SK Raina,12,15,29,27
1,Chennai Super Kings,5,MEK Hussey,1,6,S Badrinath,0,0,1,6
1,Chennai Super Kings,6,JA Morkel,1,4,S Badrinath,1,1,2,5
1,Chennai Super Kings,7,S Badrinath,11,12,R Ashwin,6,13,17,25
1,Chennai Super Kings,8,S Badrinath,2,4,L Balaji,3,8,5,12
1,Chennai Super Kings,9,DE Bollinger,16,14,S Badrinath,16,12,35,24
1,Chennai Super Kings,10,DE Bollinger,16,14,S Badrinath,16,12,35,24
2,Delhi Daredevils,1,V Sehwag,1,1,DA Warner,0,2,1,3
2,Delhi Daredevils,2,TM Dilshan,1,1,V Sehwag,3,3,4,4
2,Delhi Daredevils,3,G Gambhir,1,2,TM Dilshan,0,1,1,3
2,Delhi Daredevils,4,KD Karthik,13,16,G Gambhir,13,16,32,32
2,Delhi Daredevils,5,M Manhas,25,32,G Gambhir,43,38,75,70
