match_number,date,opponent,catches,stumpings,run_outs
18,2026-04-11,Delhi Capitals,3,0,0
22,2026-04-14,Kolkata Knight Riders,1,0,0
27,2026-04-18,Sunrisers Hyderabad,2,0,0
