match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
1,Chennai Super Kings,WP Saha,25,16,2,2,156.25,c S Dube b RS Hangargekar
1,Chennai Super Kings,Shubman Gill,63,36,6,3,175.0,c RD Gaikwad b TU Deshpande
1,Chennai Super Kings,B Sai Sudharsan,22,17,3,0,129.41,c MS Dhoni b RS Hangargekar
1,Chennai Super Kings,HH Pandya,8,11,0,0,72.73,b RA Jadeja
1,Chennai Super Kings,V Shankar,27,21,2,1,128.57,c MJ Santner b RS Hangargekar
1,Chennai Super Kings,R Tewatia,15,14,1,1,107.14,not out
1,Chennai Super Kings,Rashid Khan,10,3,1,1,333.33,not out
7,Delhi Capitals,WP Saha,14,7,2,1,200.0,b A Nortje
7,Delhi Capitals,Shubman Gill,14,13,3,0,107.69,b A Nortje
7,Delhi Capitals,B Sai Sudharsan,62,48,4,2,129.17,not out
7,Delhi Capitals,HH Pandya,5,4,1,0,125.0,c Abishek Porel b KK Ahmed
7,Delhi Capitals,V Shankar,29,23,3,0,126.09,lbw b MR Marsh
7,Delhi Capitals,DA Miller,31,16,2,2,193.75,not out
13,Kolkata Knight Riders,WP Saha,17,17,3,0,100.0,c N Jagadeesan b SP Narine
13,Kolkata Knight Riders,Shubman Gill,39,31,5,0,125.81,c UT Yadav b SP Narine
13,Kolkata Knight Riders,B Sai Sudharsan,53,38,3,2,139.47,c AS Roy b SP Narine
13,Kolkata Knight Riders,A Manohar,14,8,3,0,175.0,b Suyash Sharma
13,Kolkata Knight Riders,V Shankar,63,24,4,5,262.5,not out
13,Kolkata Knight Riders,DA Miller,2,3,0,0,66.67,not out
18,Punjab Kings,WP Saha,30,19,5,0,157.89,c MW Short b K Rabada
18,Punjab Kings,Shubman Gill,67,49,7,1,136.73,b SM Curran
18,Punjab Kings,B Sai Sudharsan,19,20,2,0,95.0,c P Simran Singh b Arshdeep Singh
18,Punjab Kings,HH Pandya,8,11,1,0,72.73,c SM Curran b Harpreet Brar
18,Punjab Kings,DA Miller,17,18,1,0,94.44,not out
18,Punjab Kings,R Tewatia,5,2,1,0,250.0,not out
23,Rajasthan Royals,WP Saha,4,3,1,0,133.33,c & b TA Boult
23,Rajasthan Royals,Shubman Gill,45,34,4,1,132.35,c JC Buttler b Sandeep Sharma
23,Rajasthan Royals,B Sai Sudharsan,20,19,2,0,105.26,"run out (JC Buttler, SV Samson)"
23,Rajasthan Royals,HH Pandya,28,19,3,1,147.37,c YBK Jaiswal b YS Chahal
23,Rajasthan Royals,DA Miller,46,30,3,2,153.33,c SO Hetmyer b Sandeep Sharma
23,Rajasthan Royals,A Manohar,27,13,0,3,207.69,c D Padikkal b A Zampa
23,Rajasthan Royals,R Tewatia,1,1,0,0,100.0,not out
23,Rajasthan Royals,Rashid Khan,1,1,0,0,100.0,"run out (JC Buttler, Sandeep Sharma)"
30,Lucknow Super Giants,WP Saha,47,37,6,0,127.03,c DJ Hooda b KH Pandya
30,Lucknow Super Giants,Shubman Gill,0,2,0,0,0.0,c Ravi Bishnoi b KH Pandya
30,Lucknow Super Giants,HH Pandya,66,50,2,4,132.0,c KL Rahul b MP Stoinis
30,Lucknow Super Giants,A Manohar,3,5,0,0,60.0,c Naveen-ul-Haq b A Mishra
30,Lucknow Super Giants,V Shankar,10,12,1,0,83.33,b Naveen-ul-Haq
30,Lucknow Super Giants,DA Miller,6,12,0,0,50.0,c DJ Hooda b MP Stoinis
30,Lucknow Super Giants,R Tewatia,2,2,0,0,100.0,not out
35,Mumbai Indians,WP Saha,4,7,0,0,57.14,c Ishan Kishan b Arjun Tendulkar
35,Mumbai Indians,Shubman Gill,56,34,7,1,164.71,c SA Yadav b K Kartikeya
35,Mumbai Indians,HH Pandya,13,14,1,0,92.86,c SA Yadav b PP Chawla
35,Mumbai Indians,V Shankar,19,16,1,1,118.75,c TH David b PP Chawla
35,Mumbai Indians,DA Miller,46,22,2,4,209.09,c SA Yadav b JP Behrendorff
35,Mumbai Indians,A Manohar,42,21,3,3,200.0,c JP Behrendorff b RP Meredith
35,Mumbai Indians,R Tewatia,20,5,0,3,400.0,not out
35,Mumbai Indians,Rashid Khan,2,1,0,0,200.0,not out
39,Kolkata Knight Riders,WP Saha,10,10,1,0,100.0,c Harshit Rana b AD Russell
39,Kolkata Knight Riders,Shubman Gill,49,35,8,0,140.0,c AD Russell b SP Narine
39,Kolkata Knight Riders,HH Pandya,26,20,2,1,130.0,lbw b Harshit Rana
39,Kolkata Knight Riders,V Shankar,51,24,2,5,212.5,not out
39,Kolkata Knight Riders,DA Miller,32,18,2,2,177.78,not out
44,Delhi Capitals,WP Saha,0,6,0,0,0.0,c PD Salt b KK Ahmed
44,Delhi Capitals,Shubman Gill,6,7,1,0,85.71,c MK Pandey b A Nortje
44,Delhi Capitals,HH Pandya,59,53,7,0,111.32,not out
44,Delhi Capitals,V Shankar,6,9,1,0,66.67,b I Sharma
44,Delhi Capitals,DA Miller,0,3,0,0,0.0,b Kuldeep Yadav
44,Delhi Capitals,A Manohar,26,33,0,1,78.79,c Aman Hakim Khan b KK Ahmed
44,Delhi Capitals,R Tewatia,20,7,0,3,285.71,c RR Rossouw b I Sharma
44,Delhi Capitals,Rashid Khan,3,2,0,0,150.0,not out
48,Rajasthan Royals,WP Saha,41,34,5,0,120.59,not out
48,Rajasthan Royals,Shubman Gill,36,35,6,0,102.86,st SV Samson b YS Chahal
48,Rajasthan Royals,HH Pandya,39,15,3,3,260.0,not out
51,Lucknow Super Giants,WP Saha,81,43,10,4,188.37,c PN Mankad b Avesh Khan
51,Lucknow Super Giants,Shubman Gill,94,51,2,7,184.31,not out
51,Lucknow Super Giants,HH Pandya,25,15,1,2,166.67,c KH Pandya b Mohsin Khan
51,Lucknow Super Giants,DA Miller,21,12,2,1,175.0,not out
57,Mumbai Indians,WP Saha,2,5,0,0,40.0,lbw b Akash Madhwal
57,Mumbai Indians,Shubman Gill,6,9,0,0,66.67,b Akash Madhwal
57,Mumbai Indians,HH Pandya,4,3,1,0,133.33,c Ishan Kishan b JP Behrendorff
57,Mumbai Indians,V Shankar,29,14,6,0,207.14,b PP Chawla
57,Mumbai Indians,DA Miller,41,26,4,2,157.69,lbw b Akash Madhwal
57,Mumbai Indians,A Manohar,2,3,0,0,66.67,b K Kartikeya
57,Mumbai Indians,R Tewatia,14,13,1,0,107.69,c C Green b PP Chawla
57,Mumbai Indians,Rashid Khan,79,32,3,10,246.88,not out
57,Mumbai Indians,Noor Ahmad,1,3,0,0,33.33,b K Kartikeya
57,Mumbai Indians,AS Joseph,7,12,1,0,58.33,not out
62,Sunrisers Hyderabad,WP Saha,0,3,0,0,0.0,c Abhishek Sharma b B Kumar
62,Sunrisers Hyderabad,Shubman Gill,101,58,13,1,174.14,c Abdul Samad b B Kumar
62,Sunrisers Hyderabad,B Sai Sudharsan,47,36,6,1,130.56,c T Natarajan b M Jansen
62,Sunrisers Hyderabad,HH Pandya,8,6,1,0,133.33,c RA Tripathi b B Kumar
62,Sunrisers Hyderabad,DA Miller,7,5,1,0,140.0,c AK Markram b T Natarajan
