innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,RG Sharma,30,17,4,2,176.47,c SB Jakati b DS Kulkarni,1
1,Mumbai Indians,MJ Guptill,7,9,1,0,77.78,c DJ Bravo b DR Smith,2
1,Mumbai Indians,N Rana,70,36,7,4,194.44,c DS Kulkarni b DJ Bravo,3
1,Mumbai Indians,KH Pandya,4,3,1,0,133.33,c AJ Finch b DR Smith,4
1,Mumbai Indians,JC Buttler,33,31,3,0,106.45,c & b DJ Bravo,5
1,Mumbai Indians,KA Pollard,9,11,0,1,81.82,c DR Smith b DS Kulkarni,6
1,Mumbai Indians,HH Pandya,7,8,1,0,87.5,c RA Jadeja b P Kumar,7
1,Mumbai Indians,Harbhajan Singh,3,5,0,0,60.0,c SK Raina b P Kumar,8
1,Mumbai Indians,R Vinay Kumar,1,1,0,0,100.0,not out,9
2,Gujarat Lions,AJ Finch,0,2,0,0,0.0,lbw b R Vinay Kumar,1
2,Gujarat Lions,BB McCullum,48,27,8,1,177.78,b Harbhajan Singh,2
2,Gujarat Lions,SK Raina,58,36,8,2,161.11,c JC Buttler b JJ Bumrah,3
2,Gujarat Lions,KD Karthik,3,4,0,0,75.0,c JC Buttler b R Vinay Kumar,4
2,Gujarat Lions,DR Smith,37,23,4,2,160.87,not out,5
2,Gujarat Lions,RA Jadeja,21,15,4,0,140.0,not out,6
