innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Mumbai Indians,death,38,4,30,7.6,4,11
1,Mumbai Indians,middle,85,1,54,9.44,10,13
1,Mumbai Indians,powerplay,49,3,36,8.17,10,21
2,Gujarat Lions,death,55,1,38,8.68,9,15
2,Gujarat Lions,middle,63,2,37,10.22,10,8
2,Gujarat Lions,powerplay,55,1,32,10.31,10,14
