innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,RG Sharma,30,17,MJ Guptill,3,6,33,23
1,Mumbai Indians,2,N Rana,4,1,MJ Guptill,4,3,8,4
1,Mumbai Indians,3,KH Pandya,4,3,N Rana,0,0,4,3
1,Mumbai Indians,4,JC Buttler,33,31,N Rana,39,23,75,53
1,Mumbai Indians,5,KA Pollard,3,7,N Rana,27,12,33,19
1,Mumbai Indians,6,HH Pandya,1,1,KA Pollard,6,4,7,5
1,Mumbai Indians,7,HH Pandya,1,4,Harbhajan Singh,3,5,6,9
1,Mumbai Indians,8,HH Pandya,5,3,R Vinay Kumar,1,1,6,4
1,Mumbai Indians,9,HH Pandya,5,3,R Vinay Kumar,1,1,6,4
2,Gujarat Lions,1,AJ Finch,0,2,BB McCullum,0,0,0,2
2,Gujarat Lions,2,SK Raina,45,27,BB McCullum,48,27,96,54
2,Gujarat Lions,3,KD Karthik,3,4,SK Raina,11,6,15,10
2,Gujarat Lions,4,SK Raina,2,3,DR Smith,9,5,11,8
2,Gujarat Lions,5,DR Smith,28,18,RA Jadeja,21,15,51,33
