innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,SP Narine,13,2.6
1,Kolkata Knight Riders,2,Rahmanullah Gurbaz,69,8.3
1,Kolkata Knight Riders,3,AM Rahane,111,13.4
1,Kolkata Knight Riders,4,A Raghuvanshi,172,19.1
2,Rajasthan Royals,1,V Suryavanshi,5,1.4
2,Rajasthan Royals,2,KS Rathore,8,2.5
2,Rajasthan Royals,3,YBK Jaiswal,66,7.6
2,Rajasthan Royals,4,Dhruv Jurel,71,8.3
2,Rajasthan Royals,5,PWH de Silva,71,8.5
2,Rajasthan Royals,6,SO Hetmyer,163,16.5
2,Rajasthan Royals,7,R Parag,173,18.4
2,Rajasthan Royals,8,JC Archer,205,20.6
