innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,Rahmanullah Gurbaz,35,25,4,1,140.0,c SO Hetmyer b M Theekshana,1
1,Kolkata Knight Riders,SP Narine,11,9,1,1,122.22,b Yudhvir Singh,2
1,Kolkata Knight Riders,AM Rahane,30,24,1,2,125.0,c Dhruv Jurel b R Parag,3
1,Kolkata Knight Riders,A Raghuvanshi,44,31,5,0,141.94,c Ashok Sharma b JC Archer,4
1,Kolkata Knight Riders,AD Russell,57,25,4,6,228.0,not out,5
1,Kolkata Knight Riders,RK Singh,19,6,1,2,316.67,not out,6
2,Rajasthan Royals,YBK Jaiswal,34,21,5,1,161.9,c RK Singh b MM Ali,1
2,Rajasthan Royals,V Suryavanshi,4,2,1,0,200.0,c AM Rahane b VG Arora,2
2,Rajasthan Royals,KS Rathore,0,5,0,0,0.0,c AD Russell b MM Ali,3
2,Rajasthan Royals,R Parag,95,45,6,8,211.11,c VG Arora b Harshit Rana,4
2,Rajasthan Royals,Dhruv Jurel,0,1,0,0,0.0,b CV Varun,5
2,Rajasthan Royals,PWH de Silva,0,2,0,0,0.0,b CV Varun,6
2,Rajasthan Royals,SO Hetmyer,29,23,1,1,126.09,c SP Narine b Harshit Rana,7
2,Rajasthan Royals,SB Dubey,25,14,1,2,178.57,not out,8
2,Rajasthan Royals,JC Archer,12,8,1,0,150.0,"run out (RK Singh, VG Arora)",9
