match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2016-04-12,Royal Challengers Bangalore,M Chinnaswamy Stadium,58,25,4,5,232.0,c AF Milne b SR Watson,1
8,2016-04-16,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",13,12,2,0,108.33,c SA Yadav b UT Yadav,1
12,2016-04-18,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",90,59,7,4,152.54,not out,1
15,2016-04-21,Gujarat Lions,Saurashtra Cricket Association Stadium,74,48,9,0,154.17,not out,1
18,2016-04-23,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",59,31,7,3,190.32,c DA Miller b Sandeep Sharma,1
22,2016-04-26,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",0,4,0,0,0.0,c AM Rahane b AB Dinda,1
27,2016-04-30,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",92,50,9,5,184.0,c AB de Villiers b T Shamsi,1
34,2016-05-06,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",24,17,1,2,141.18,c P Kumar b DS Kulkarni,1
37,2016-05-08,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,48,33,7,1,145.45,c KA Pollard b Harbhajan Singh,1
40,2016-05-10,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,11,14,0,1,78.57,c MS Dhoni b RP Singh,1
42,2016-05-12,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",46,30,6,1,153.33,b J Yadav,1
46,2016-05-15,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",52,41,5,1,126.83,hit wicket b AR Patel,1
52,2016-05-20,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,73,56,8,1,130.36,c A Mishra b CR Brathwaite,1
55,2016-05-22,Kolkata Knight Riders,Eden Gardens,18,16,1,1,112.5,b SP Narine,2
58,2016-05-25,Kolkata Knight Riders,Feroz Shah Kotla,28,28,3,0,100.0,b Kuldeep Yadav,1
59,2016-05-27,Gujarat Lions,Feroz Shah Kotla,93,58,11,3,160.34,not out,1
60,2016-05-29,Royal Challengers Bangalore,M Chinnaswamy Stadium,69,38,8,3,181.58,c Iqbal Abdulla b S Aravind,1
