match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
15,2008-04-28,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,38,1,9.5,6,3,0
20,2008-05-02,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",4.0,0,40,0,10.0,6,1,0
24,2008-05-04,Rajasthan Royals,Sawai Mansingh Stadium,1.0,0,10,0,10.0,3,3,1
26,2008-05-06,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",4.0,0,26,1,6.5,13,1,0
28,2008-05-08,Delhi Daredevils,Feroz Shah Kotla,4.0,0,35,2,8.75,7,0,2
31,2008-05-10,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",4.0,0,25,1,6.25,10,0,0
36,2008-05-14,Mumbai Indians,Wankhede Stadium,3.0,0,44,0,14.67,7,2,0
41,2008-05-18,Kolkata Knight Riders,Eden Gardens,4.0,0,25,0,6.25,9,1,0
46,2008-05-21,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",4.0,0,32,4,8.0,8,0,0
49,2008-05-24,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",4.0,0,35,2,8.75,6,0,0
54,2008-05-27,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,37,2,9.25,4,3,0
58,2008-05-31,Kings XI Punjab,Wankhede Stadium,4.0,0,27,2,6.75,12,0,0
59,2008-06-01,Rajasthan Royals,Dr DY Patil Sports Academy,4.0,0,25,2,6.25,9,3,2
