match_number,date,opponent,catches,stumpings,run_outs
31,2008-05-10,Kings XI Punjab,1,0,0
46,2008-05-21,Royal Challengers Bangalore,1,0,0
54,2008-05-27,Deccan Chargers,1,0,0
