match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2012-04-05,Delhi Daredevils,Eden Gardens,9,7,2,0,128.57,lbw b RE van der Merwe,1
7,2012-04-08,Rajasthan Royals,Sawai Mansingh Stadium,2,4,0,0,50.0,lbw b AA Chavan,2
22,2012-04-18,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",15,18,3,0,83.33,c AD Mascarenhas b PP Chawla,1
29,2012-04-22,Deccan Chargers,Barabati Stadium,10,9,1,0,111.11,lbw b DW Steyn,1
38,2012-04-28,Royal Challengers Bangalore,Eden Gardens,43,37,8,0,116.22,b DL Vettori,1
41,2012-04-30,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2,8,0,0,25.0,c SB Jakati b R Ashwin,2
47,2012-05-05,Pune Warriors,Eden Gardens,42,43,5,1,97.67,lbw b AD Mathews,2
51,2012-05-07,Delhi Daredevils,Feroz Shah Kotla,56,44,7,0,127.27,c V Sehwag b UT Yadav,1
63,2012-05-14,Chennai Super Kings,Eden Gardens,37,29,4,1,127.59,"run out (S Anirudha, MS Dhoni)",2
65,2012-05-16,Mumbai Indians,Wankhede Stadium,1,5,0,0,20.0,lbw b RP Singh,2
70,2012-05-19,Pune Warriors,Subrata Roy Sahara Stadium,41,43,5,0,95.35,c JD Ryder b WD Parnell,1
73,2012-05-22,Delhi Daredevils,Subrata Roy Sahara Stadium,31,36,2,1,86.11,c DA Warner b P Negi,1
