innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rising Pune Supergiants,1,AM Rahane,2,6,UT Khawaja,15,11,19,16
1,Rising Pune Supergiants,2,GJ Bailey,1,5,UT Khawaja,6,6,7,11
1,Rising Pune Supergiants,3,SS Tiwary,13,12,GJ Bailey,28,19,41,31
1,Rising Pune Supergiants,4,IK Pathan,1,2,GJ Bailey,4,3,7,5
1,Rising Pune Supergiants,5,MS Dhoni,5,14,IK Pathan,6,6,13,20
1,Rising Pune Supergiants,6,NLTC Perera,13,11,MS Dhoni,2,4,15,15
1,Rising Pune Supergiants,7,R Ashwin,0,4,MS Dhoni,1,4,1,8
2,Kolkata Knight Riders,1,RV Uthappa,4,1,G Gambhir,0,0,5,1
2,Kolkata Knight Riders,2,MK Pandey,3,1,G Gambhir,0,1,3,2
2,Kolkata Knight Riders,3,YK Pathan,37,18,MK Pandey,12,9,58,27
