innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,51,1,30,10.2,6,6
1,Kolkata Knight Riders,middle,85,1,54,9.44,11,12
1,Kolkata Knight Riders,powerplay,56,2,36,9.33,10,18
2,Royal Challengers Bengaluru,death,49,2,25,11.76,7,5
2,Royal Challengers Bengaluru,middle,79,1,54,8.78,7,11
2,Royal Challengers Bengaluru,powerplay,66,1,36,11.0,12,12
