match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
7,2021-04-15,Rajasthan Royals,"Wankhede Stadium, Mumbai",4.0,0,30,2,7.5,12,0,0
11,2021-04-18,Punjab Kings,"Wankhede Stadium, Mumbai",4.0,0,43,1,10.75,7,0,0
13,2021-04-20,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,25,1,8.33,7,0,0
20,2021-04-25,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,25,0,8.33,4,1,0
22,2021-04-27,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",4.0,0,38,1,9.5,6,0,0
25,2021-04-29,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",4.0,0,31,0,7.75,10,1,0
29,2021-05-02,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",4.0,0,36,3,9.0,6,0,0
33,2021-09-22,Sunrisers Hyderabad,Dubai International Cricket Stadium,4.0,0,37,3,9.25,13,0,1
36,2021-09-25,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,26,1,6.5,13,2,0
41,2021-09-28,Kolkata Knight Riders,Sharjah Cricket Stadium,3.0,1,28,1,9.33,10,0,1
46,2021-10-02,Mumbai Indians,Sharjah Cricket Stadium,4.0,0,33,0,8.25,9,1,1
50,2021-10-04,Chennai Super Kings,Dubai International Cricket Stadium,4.0,0,21,0,5.25,12,0,0
56,2021-10-08,Royal Challengers Bangalore,Dubai International Cricket Stadium,4.0,0,37,0,9.25,4,0,0
57,2021-10-10,Chennai Super Kings,Dubai International Cricket Stadium,3.0,0,23,0,7.67,5,0,0
59,2021-10-13,Kolkata Knight Riders,Sharjah Cricket Stadium,4.0,0,23,2,5.75,12,2,0
