match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2013-04-06,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",4.0,0,21,1,5.25,14,0,0
11,2013-04-10,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,22,1,7.33,3,0,0
16,2013-04-13,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",4.0,0,28,1,7.0,7,1,0
19,2013-04-15,Pune Warriors,"MA Chidambaram Stadium, Chepauk",4.0,0,24,0,6.0,7,0,0
24,2013-04-18,Delhi Daredevils,Feroz Shah Kotla,4.0,0,18,2,4.5,11,0,0
26,2013-04-20,Kolkata Knight Riders,Eden Gardens,4.0,1,21,2,5.25,14,0,0
30,2013-04-22,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",4.0,0,20,2,5.0,7,0,0
34,2013-04-25,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",4.0,0,21,1,5.25,9,1,0
38,2013-04-28,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",3.0,0,26,0,8.67,3,0,0
42,2013-04-30,Pune Warriors,Subrata Roy Sahara Stadium,2.0,0,20,0,10.0,5,0,0
45,2013-05-02,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",4.0,0,33,1,8.25,6,0,0
49,2013-05-05,Mumbai Indians,Wankhede Stadium,2.0,0,11,1,5.5,6,0,0
54,2013-05-08,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,23,1,5.75,8,1,0
61,2013-05-12,Rajasthan Royals,Sawai Mansingh Stadium,1.0,0,23,0,23.0,0,1,0
64,2013-05-14,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",4.0,0,19,2,4.75,8,1,0
70,2013-05-18,Royal Challengers Bangalore,M Chinnaswamy Stadium,2.0,0,21,0,10.5,4,0,0
73,2013-05-21,Mumbai Indians,Feroz Shah Kotla,2.0,0,17,0,8.5,4,0,0
76,2013-05-26,Mumbai Indians,Eden Gardens,3.0,0,22,0,7.33,5,1,0
