innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,E Lewis,1,1.4
1,Mumbai Indians,2,Ishan Kishan,130,15.2
1,Mumbai Indians,3,SA Yadav,135,16.2
1,Mumbai Indians,4,RG Sharma,136,16.4
1,Mumbai Indians,5,KH Pandya,153,19.1
1,Mumbai Indians,6,HH Pandya,158,19.4
1,Mumbai Indians,7,MJ McClenaghan,158,19.5
2,Rajasthan Royals,1,RA Tripathi,14,3.2
2,Rajasthan Royals,2,AM Rahane,38,6.4
2,Rajasthan Royals,3,BA Stokes,110,15.1
2,Rajasthan Royals,4,SV Samson,125,17.2
2,Rajasthan Royals,5,JC Buttler,125,17.3
2,Rajasthan Royals,6,H Klaasen,125,18.1
2,Rajasthan Royals,7,JC Archer,158,20.1
